"Date Time, GMT+00:00",Temp,albedo,SW_down,melt_rate,SOY,DOY,qsuh_mmh,Qsuh_m3s
2017-07-03 07:00:00,-6.4740625,0.8919600985613229,74.4,0.0,15836400.000000002,183.2916666666667,0.0,0.0
2017-07-03 08:00:00,-6.5937604166666635,0.8919600985613229,108.0,0.0,15840000.000000002,183.33333333333337,0.0,0.0
2017-07-03 09:00:00,-6.6484687499999975,0.8919600985613229,267.3,0.0,15843600.000000002,183.37500000000003,0.0,0.0
2017-07-03 10:00:00,-6.493749999999998,0.8919600985613229,426.6,0.0,15847200.000000002,183.4166666666667,0.0,0.0
2017-07-03 11:00:00,-5.941708333333331,0.8919600985613229,538.8,0.0,15850800.000000002,183.45833333333337,0.0,0.0
2017-07-03 12:00:00,-5.17702083333333,0.8919600985613229,596.2,0.0,15854400.000000002,183.50000000000003,0.0,0.0
2017-07-03 13:00:00,-4.249781249999997,0.8919600985613229,725.8,0.0,15858000.000000002,183.5416666666667,0.0,0.0
2017-07-03 14:00:00,-3.334562499999997,0.8919600985613229,733.8,0.0,15861600.000000002,183.58333333333337,0.0,0.0
2017-07-03 15:00:00,-2.601843749999997,0.8919600985613229,792.4,0.0,15865200.000000002,183.62500000000003,0.0,0.0
2017-07-03 16:00:00,-2.1239583333333303,0.8919600985613229,770.2,0.0,15868800.000000002,183.6666666666667,0.0,0.0
2017-07-03 17:00:00,-1.8009583333333294,0.8919600985613229,678.0,0.0,15872400.000000002,183.70833333333337,0.0,0.0
2017-07-03 18:00:00,-1.6110729166666629,0.8919600985613229,622.0,0.0,15876000.000000002,183.75000000000003,0.0,0.0
2017-07-03 19:00:00,-1.5532291666666629,0.8919600985613229,561.6,0.0,15879600.000000002,183.7916666666667,0.0,0.0
2017-07-03 20:00:00,-1.570072916666663,0.8919600985613229,442.2,0.0,15883200.000000002,183.83333333333337,0.0,0.0
2017-07-03 21:00:00,-1.7524270833333295,0.8919600985613229,328.0,0.0,15886800.000000002,183.87500000000003,0.0,0.0
2017-07-03 22:00:00,-1.9958645833333293,0.8919600985613229,219.8,0.0,15890400.000000002,183.9166666666667,0.0,0.0
2017-07-03 23:00:00,-2.1883124999999963,0.8919600985613229,180.6,0.0,15894000.000000002,183.95833333333337,0.0,0.0
2017-07-04 00:00:00,-2.291010416666663,0.8942989145061455,66.2,0.0,15897600.000000002,184.00000000000003,0.0,0.0
2017-07-04 01:00:00,-2.4459270833333298,0.8942989145061455,53.0,0.0,15901200.000000002,184.0416666666667,0.0,0.0
2017-07-04 02:00:00,-2.523947916666663,0.8942989145061455,28.2,0.0,15904800.000000002,184.08333333333337,0.0,0.0
2017-07-04 03:00:00,-2.52186458333333,0.8942989145061455,17.0,0.0,15908400.000000002,184.12500000000003,0.0,0.0
2017-07-04 04:00:00,-2.563666666666664,0.8942989145061455,18.4,0.0,15912000.000000002,184.1666666666667,0.0,0.0
2017-07-04 05:00:00,-2.6727083333333304,0.8942989145061455,42.4,0.0,15915600.000000002,184.20833333333337,0.0,0.0
2017-07-04 06:00:00,-2.7327395833333306,0.8942989145061455,41.2,0.0,15919200.000000002,184.25000000000003,0.0,0.0
2017-07-04 07:00:00,-2.5186770833333307,0.8942989145061455,103.2,0.0,15922800.000000002,184.2916666666667,0.0,0.0
2017-07-04 08:00:00,-2.1874583333333297,0.8942989145061455,115.4,0.0,15926400.000000002,184.33333333333337,0.0,0.0
2017-07-04 09:00:00,-1.6581354166666642,0.8942989145061455,170.6,0.0,15930000.000000002,184.37500000000003,0.0,0.0
2017-07-04 10:00:00,-0.938604166666664,0.8942989145061455,333.2,0.0,15933600.000000002,184.4166666666667,0.0,0.0
2017-07-04 11:00:00,-0.21498958333333065,0.8942989145061455,483.9,0.0,15937200.000000002,184.45833333333337,0.0,0.0
2017-07-04 12:00:00,0.3302708333333361,0.8942989145061455,634.6,0.6470458848980274,15940800.000000002,184.50000000000003,0.0,0.0
2017-07-04 13:00:00,0.7471250000000026,0.8942989145061455,595.4,0.6289398572485849,15944400.000000002,184.5416666666667,0.0368391720715458,0.007163172347245016
2017-07-04 14:00:00,1.0446875000000029,0.8942989145061455,545.4,0.5941384720664735,15948000.000000002,184.58333333333337,0.08596207851754306,0.016714848600633374
2017-07-04 15:00:00,1.1592291666666692,0.8942989145061455,552.4,0.6068206868253024,15951600.000000002,184.62500000000003,0.13378768137330094,0.026014271378141846
2017-07-04 16:00:00,1.2299895833333359,0.8942989145061455,719.4,0.7762882716668885,15955200.000000002,184.6666666666667,0.1768586471847033,0.03438918139702564
2017-07-04 17:00:00,1.0791875000000026,0.8942989145061455,643.6,0.6934340300641407,15958800.000000002,184.70833333333337,0.22298414463435742,0.04335802812334727
2017-07-04 18:00:00,0.872333333333336,0.8942989145061455,521.6,0.5618733168864551,15962400.000000002,184.75000000000003,0.2611055174626991,0.05077051728441371
2017-07-04 19:00:00,0.5271354166666693,0.8942989145061455,512.0,0.5350749550981563,15966000.000000002,184.7916666666667,0.28414142620842275,0.055249721762748866
2017-07-04 20:00:00,0.0053229166666693,0.8942989145061455,426.4,0.4239330086663812,15969600.000000002,184.83333333333337,0.2963130583393259,0.05761642801042448
2017-07-04 21:00:00,-0.5951145833333307,0.8942989145061455,388.0,0.0,15973200.000000002,184.87500000000003,0.29588188510966645,0.05753258877132403
2017-07-04 22:00:00,-1.297624999999997,0.8942989145061455,272.9,0.0,15976800.000000002,184.9166666666667,0.2655185403292369,0.051628605064018285
2017-07-04 23:00:00,-1.852604166666663,0.8942989145061455,157.8,0.0,15980400.000000002,184.95833333333337,0.22438092230348158,0.04362962378123253
2017-07-05 00:00:00,-2.358072916666663,0.900739176346357,93.6,0.0,15984000.000000002,185.00000000000003,0.18244459296689142,0.03547533752133999
2017-07-05 01:00:00,-2.8053020833333298,0.900739176346357,45.6,0.0,15987600.000000002,185.0416666666667,0.14441334644397935,0.02808037291966265
2017-07-05 02:00:00,-3.1507395833333303,0.900739176346357,28.0,0.0,15991200.000000002,185.08333333333337,0.11206867485286728,0.02179113122139086
2017-07-05 03:00:00,-3.3821145833333293,0.900739176346357,16.8,0.0,15994800.000000002,185.12500000000003,0.085656351621728,0.016655401704224887
2017-07-05 04:00:00,-3.5191562499999955,0.900739176346357,16.0,0.0,15998400.000000002,185.1666666666667,0.06468548991096855,0.012577734149354997
2017-07-05 05:00:00,-3.598031249999996,0.900739176346357,17.8,0.0,16002000.000000002,185.20833333333337,0.04837390032643324,0.00940603617458424
2017-07-05 06:00:00,-3.5843020833333283,0.900739176346357,48.2,0.0,16005600.000000002,185.25000000000003,0.035884152756470486,0.006977474147091484
2017-07-05 07:00:00,-3.3963854166666625,0.900739176346357,76.6,0.0,16009200.000000002,185.2916666666667,0.02643859168780837,0.005140837272629404
2017-07-05 08:00:00,-3.2036041666666626,0.900739176346357,118.6,0.0,16012800.000000002,185.33333333333337,0.01936653708404065,0.003765715544119015
2017-07-05 09:00:00,-3.0797395833333296,0.900739176346357,173.0,0.0,16016400.000000002,185.37500000000003,0.014115250257651826,0.0027446319945434107
2017-07-05 10:00:00,-2.83845833333333,0.900739176346357,228.0,0.0,16020000.000000002,185.4166666666667,0.010242991638817835,0.0019916928186590236
2017-07-05 11:00:00,-2.4855416666666628,0.900739176346357,330.6,0.0,16023600.000000002,185.45833333333337,0.007404488200503834,0.001439761594542412
2017-07-05 12:00:00,-2.071604166666663,0.900739176346357,329.6,0.0,16027200.000000002,185.50000000000003,0.005334365267925124,0.0010372376909854406
2017-07-05 13:00:00,-1.6897083333333296,0.900739176346357,483.4,0.0,16030800.000000002,185.5416666666667,0.0037410885608154015,0.000727433886825217
2017-07-05 14:00:00,-1.182697916666663,0.900739176346357,637.2,0.0,16034400.000000002,185.58333333333337,0.002592686214615678,0.0005041334306197152
2017-07-05 15:00:00,-0.5612604166666627,0.900739176346357,791.0,0.0,16038000.000000002,185.62500000000003,0.0017707016658348737,0.00034430310169011435
2017-07-05 16:00:00,-0.08462499999999606,0.900739176346357,799.6,0.0,16041600.000000002,185.6666666666667,0.0011788257879884235,0.00022921612544219344
2017-07-05 17:00:00,0.2236354166666706,0.900739176346357,793.6,0.7516516335577256,16045200.000000002,185.70833333333337,0.000731435958663078,0.0001422236586289318
2017-07-05 18:00:00,0.3508333333333373,0.900739176346357,723.8,0.6928845177754307,16048800.000000002,185.75000000000003,0.043218442393133,0.008403586020886972
2017-07-05 19:00:00,0.3392708333333374,0.900739176346357,642.8,0.6167292016455469,16052400.000000002,185.7916666666667,0.0979335388690124,0.019042632557863523
2017-07-05 20:00:00,0.20433333333333745,0.900739176346357,535.2,0.5095859591693063,16056000.000000002,185.83333333333337,0.14839274068984665,0.028854144023025732
2017-07-05 21:00:00,-0.059385416666662576,0.900739176346357,426.4,0.0,16059600.000000002,185.87500000000003,0.1856487702111433,0.036098371985500075
2017-07-05 22:00:00,-0.42303124999999603,0.900739176346357,317.2,0.0,16063200.000000002,185.9166666666667,0.18402482303430737,0.035782604478893094
2017-07-05 23:00:00,-0.9041770833333294,0.900739176346357,223.2,0.0,16066800.000000002,185.95833333333337,0.16451200372615907,0.03198844516897537
2017-07-06 00:00:00,-1.4348124999999958,0.8467875459354679,137.4,0.0,16070400.000000002,186.00000000000003,0.13869925504655317,0.02696929959238534
2017-07-06 01:00:00,-1.9916249999999958,0.8467875459354679,74.4,0.0,16074000.000000002,186.0416666666667,0.11259878169926521,0.021894207552634902
2017-07-06 02:00:00,-2.503281249999996,0.8467875459354679,25.4,0.0,16077600.000000002,186.08333333333337,0.08902578715384102,0.017310569724357978
2017-07-06 03:00:00,-2.971885416666662,0.8467875459354679,15.6,0.0,16081200.000000002,186.12500000000003,0.0690270877200494,0.013421933723342938
2017-07-06 04:00:00,-3.2738437499999953,0.8467875459354679,15.4,0.0,16084800.000000002,186.1666666666667,0.052723366023602856,0.010251765615700556
2017-07-06 05:00:00,-3.3441979166666616,0.8467875459354679,27.0,0.0,16088400.000000002,186.20833333333337,0.03979385977051249,0.007737694955377428
2017-07-06 06:00:00,-3.123343749999996,0.8467875459354679,66.2,0.0,16092000.000000002,186.25000000000003,0.029745954587758843,0.005783935614286442
2017-07-06 07:00:00,-2.7388229166666624,0.8467875459354679,143.6,0.0,16095600.000000002,186.2916666666667,0.022057624474567453,0.004288982536721449
2017-07-06 08:00:00,-2.2785833333333287,0.8467875459354679,202.0,0.0,16099200.000000002,186.33333333333337,0.016246432700289828,0.003159028580611911
2017-07-06 09:00:00,-1.655552083333329,0.8467875459354679,343.4,0.0,16102800.000000002,186.37500000000003,0.011897468795709071,0.0023133967102767637
2017-07-06 10:00:00,-0.9550312499999956,0.8467875459354679,439.0,0.0,16106400.000000002,186.4166666666667,0.008669409763219485,0.0016857185650704552
2017-07-06 11:00:00,-0.16712499999999564,0.8467875459354679,506.2,0.0,16110000.000000002,186.45833333333337,0.006289826812623313,0.001223021880232311
2017-07-06 12:00:00,0.5219375000000044,0.8467875459354679,512.8,0.7646299315763456,16113600.000000002,186.50000000000003,0.004545987255729496,0.0008839419663918465
2017-07-06 13:00:00,1.2517708333333375,0.8467875459354679,505.6,0.7907521793519248,16117200.000000002,186.5416666666667,0.04680825642773449,0.009101605416503929
2017-07-06 14:00:00,1.9262708333333376,0.8467875459354679,539.2,0.8728678008436668,16120800.000000002,186.58333333333337,0.10664045409508709,0.02073564385182249
2017-07-06 15:00:00,2.509843750000005,0.8467875459354679,692.4,1.1226846375262514,16124400.000000002,186.62500000000003,0.17318965462976701,0.03367576617801025
2017-07-06 16:00:00,2.9476354166666714,0.8467875459354679,650.2,1.0837979045812662,16128000.000000002,186.6666666666667,0.2502901515457037,0.04866752946722017
2017-07-06 17:00:00,3.2156458333333378,0.8467875459354679,750.4,1.2415061716489009,16131600.000000002,186.70833333333337,0.32220582582724594,0.06265113279974227
2017-07-06 18:00:00,3.328052083333338,0.8467875459354679,679.8,1.1454485711335147,16135200.000000002,186.75000000000003,0.39326180204713135,0.07646757262027552
2017-07-06 19:00:00,3.295760416666672,0.8467875459354679,594.4,1.0208411581753378,16138800.000000002,186.7916666666667,0.45128336321437074,0.08774954284723875
2017-07-06 20:00:00,3.257697916666672,0.8467875459354679,518.6,0.9097710954052772,16142400.000000002,186.83333333333337,0.49026100840900894,0.09532852941286284
2017-07-06 21:00:00,3.2148854166666716,0.8467875459354679,491.8,0.8690331889773405,16146000.000000002,186.87500000000003,0.5101250206852839,0.09919097624436075
2017-07-06 22:00:00,3.220604166666672,0.8467875459354679,363.2,0.6841097835059714,16149600.000000002,186.9166666666667,0.5168492456357422,0.10049846442917208
2017-07-06 23:00:00,3.3098229166666715,0.8467875459354679,202.0,0.4564109536110672,16153200.000000002,186.95833333333337,0.5062244531359649,0.09843253255421539
2017-07-07 00:00:00,3.4464895833333378,0.7194863483356188,80.0,0.3832707452182816,16156800.000000002,187.00000000000003,0.4756799000326526,0.092493313895238
2017-07-07 01:00:00,3.5823541666666716,0.7194863483356188,73.8,0.37371563876594815,16160400.000000002,187.0416666666667,0.43485479723212717,0.0845550994618025
2017-07-07 02:00:00,3.7092187500000056,0.7194863483356188,48.2,0.31255606279609816,16164000.000000002,187.08333333333337,0.392883885963994,0.07639408893744326
2017-07-07 03:00:00,3.7753020833333375,0.7194863483356188,23.8,0.2515216183170223,16167600.000000002,187.12500000000003,0.3511786647284077,0.06828474036385705
2017-07-07 04:00:00,3.7280104166666717,0.7194863483356188,17.2,0.2317539680344308,16171200.000000002,187.1666666666667,0.31037321732514594,0.06035034781322282
2017-07-07 05:00:00,3.4612812500000056,0.7194863483356188,17.0,0.2178901440359684,16174800.000000002,187.20833333333337,0.2730191320545735,0.05308705345505596
2017-07-07 06:00:00,3.1032500000000045,0.7194863483356188,54.8,0.2996606922453563,16178400.000000002,187.25000000000003,0.2402830199736432,0.046721698328208404
2017-07-07 07:00:00,2.7946041666666708,0.7194863483356188,95.0,0.39022889926962606,16182000.000000002,187.2916666666667,0.21767956163007182,0.04232658142806952
2017-07-07 08:00:00,2.574906250000004,0.7194863483356188,118.4,0.4409457862563899,16185600.000000002,187.33333333333337,0.20723201148104275,0.04029511334353609
2017-07-07 09:00:00,2.449750000000004,0.7194863483356188,240.6,0.7569083951502315,16189200.000000002,187.37500000000003,0.20636974363230107,0.04012745015072521
2017-07-07 10:00:00,2.4503125000000034,0.7194863483356188,371.6,1.102361030809751,16192800.000000002,187.4166666666667,0.22802604847203714,0.04433839831400722
2017-07-07 11:00:00,2.6493229166666707,0.7194863483356188,498.0,1.4456066520046351,16196400.000000002,187.45833333333337,0.2775771674510071,0.05397333811547359
2017-07-07 12:00:00,3.020708333333337,0.7194863483356188,594.2,1.7178388077650353,16200000.000000002,187.50000000000003,0.35454490622030616,0.06893928732061506
2017-07-07 13:00:00,3.3166562500000034,0.7194863483356188,660.6,1.9077216044212089,16203600.000000002,187.5416666666667,0.4517629656527047,0.08784279887691479
2017-07-07 14:00:00,3.480187500000003,0.7194863483356188,786.8,2.2486659016176307,16207200.000000002,187.58333333333337,0.5593304541840408,0.1087586994246746
2017-07-07 15:00:00,3.594218750000003,0.7194863483356188,751.4,2.1610237413897915,16210800.000000002,187.62500000000003,0.680130018947977,0.13224750368432883
2017-07-07 16:00:00,3.6697604166666697,0.7194863483356188,807.4,2.3124632109592547,16214400.000000002,187.6666666666667,0.7897288529205694,0.1535583880678885
2017-07-07 17:00:00,3.6771145833333367,0.7194863483356188,771.8,2.21895983089962,16218000.000000002,187.70833333333337,0.8916149107602573,0.17336956598116113
2017-07-07 18:00:00,3.5833645833333376,0.7194863483356188,631.6,1.844588999644165,16221600.000000002,187.75000000000003,0.9741912769972144,0.18942608163834726
2017-07-07 19:00:00,3.5508854166666715,0.7194863483356188,503.5,1.5051873327956835,16225200.000000002,187.7916666666667,1.0181150994212733,0.19796682488746983
2017-07-07 20:00:00,3.5909479166666727,0.7194863483356188,375.4,1.1694127492805355,16228800.000000002,187.83333333333337,1.0203357133584385,0.1983986109308075
2017-07-07 21:00:00,3.694885416666674,0.7194863483356188,413.8,1.2758638319853106,16232400.000000002,187.87500000000003,0.9838929661071667,0.19131252118750464
2017-07-07 22:00:00,3.8583229166666726,0.7194863483356188,306.0,0.99978561348076,16236000.000000002,187.9166666666667,0.9393062298777051,0.18264287803177598
2017-07-07 23:00:00,3.933708333333339,0.7194863483356188,193.8,0.7077027461767036,16239600.000000002,187.95833333333337,0.8797949218619563,0.1710712348064915
2017-07-08 00:00:00,3.935604166666673,0.6671438455849015,127.6,0.5960211941849795,16243200.000000002,188.00000000000003,0.8028202168764775,0.15610393105931505
2017-07-08 01:00:00,3.8720104166666713,0.6671438455849015,57.0,0.37194484836894337,16246800.000000002,188.0416666666667,0.7192315884093995,0.139850586635161
2017-07-08 02:00:00,3.6474895833333374,0.6671438455849015,22.6,0.2530864406106104,16250400.000000002,188.08333333333337,0.6283366911231495,0.12217657882950127
2017-07-08 03:00:00,3.2748541666666706,0.6671438455849015,14.4,0.2087981173949613,16254000.000000002,188.12500000000003,0.5365630598513598,0.10433170608220885
2017-07-08 04:00:00,2.7922916666666704,0.6671438455849015,21.0,0.205320388214874,16257600.000000002,188.1666666666667,0.45121948252414124,0.08773712160191634
2017-07-08 05:00:00,2.396406250000004,0.6671438455849015,23.4,0.19303535222514528,16261200.000000002,188.20833333333337,0.37735490178722103,0.0733745642364041
2017-07-08 06:00:00,2.1517500000000034,0.6671438455849015,39.2,0.2302383357788757,16264800.000000002,188.25000000000003,0.31564012028970995,0.06137446783411026
2017-07-08 07:00:00,2.0048229166666705,0.6671438455849015,83.8,0.36243859578919496,16268400.000000002,188.2916666666667,0.2679521333403348,0.0521018037050651
2017-07-08 08:00:00,2.031437500000004,0.6671438455849015,201.2,0.7310960627221877,16272000.000000002,188.33333333333337,0.23914682943362522,0.04650077238987157
2017-07-08 09:00:00,2.1963125000000043,0.6671438455849015,229.4,0.8275733221345422,16275600.000000002,188.37500000000003,0.2430182010827455,0.047253539099422724
2017-07-08 10:00:00,2.389052083333338,0.6671438455849015,350.4,1.2158008913329417,16279200.000000002,188.4166666666667,0.26708971181470786,0.05193411063063763
2017-07-08 11:00:00,2.5938750000000046,0.6671438455849015,471.4,1.6046326271980085,16282800.000000002,188.45833333333337,0.32015151249808615,0.06225168298573898
2017-07-08 12:00:00,2.6873229166666714,0.6671438455849015,465.4,1.59053193592233,16286400.000000002,188.50000000000003,0.4033586802589147,0.07843085449478895
2017-07-08 13:00:00,2.7010625000000053,0.6671438455849015,459.4,1.5724458279799851,16290000.000000002,188.5416666666667,0.49124227038983576,0.09551933035357918
2017-07-08 14:00:00,2.6724062500000048,0.6671438455849015,486.2,1.6548661379002367,16293600.000000002,188.58333333333337,0.5713021234010114,0.11108652399464108
2017-07-08 15:00:00,2.6397500000000047,0.6671438455849015,438.0,1.502422858957844,16297200.000000002,188.62500000000003,0.6442373373763621,0.12526837115651485
2017-07-08 16:00:00,2.664385416666672,0.6671438455849015,389.8,1.3528441633487844,16300800.000000002,188.6666666666667,0.6977998891395732,0.13568331177713924
2017-07-08 17:00:00,2.6519583333333383,0.6671438455849015,413.4,1.4260636184775632,16304400.000000002,188.70833333333337,0.7283800507078388,0.14162945430430202
2017-07-08 18:00:00,2.6684583333333376,0.6671438455849015,451.6,1.546410606404937,16308000.000000002,188.75000000000003,0.7493889421588251,0.14571451653088266
2017-07-08 19:00:00,2.6300520833333376,0.6671438455849015,343.0,1.2046974172318277,16311600.000000002,188.7916666666667,0.7707166294644288,0.14986156684030558
2017-07-08 20:00:00,2.4043437500000038,0.6671438455849015,372.1,1.2844614730438668,16315200.000000002,188.83333333333337,0.7705757726466966,0.14983417801463544
2017-07-08 21:00:00,1.9992083333333377,0.6671438455849015,401.2,1.35525417468924,16318800.000000002,188.87500000000003,0.7650586242196266,0.14876139915381625
2017-07-08 22:00:00,1.520645833333337,0.6671438455849015,358.8,1.1986629007855578,16322400.000000002,188.9166666666667,0.7615978048768852,0.14808846205939435
2017-07-08 23:00:00,1.1367395833333374,0.6671438455849015,190.6,0.6531953796629341,16326000.000000002,188.95833333333337,0.7505754087759724,0.14594521837310576
2017-07-09 00:00:00,0.7463333333333374,0.689455659313777,115.6,0.3747665690299443,16329600.000000002,189.00000000000003,0.7061325879248896,0.137303558763173
2017-07-09 01:00:00,0.3466770833333373,0.689455659313777,46.8,0.1539485205213501,16333200.000000002,189.0416666666667,0.6348712481696177,0.12344718714409232
2017-07-09 02:00:00,0.11078125000000398,0.689455659313777,16.4,0.053412578060188336,16336800.000000002,189.08333333333337,0.5458966622419514,0.10614657321371278
2017-07-09 03:00:00,0.023760416666670642,0.689455659313777,7.2,0.02220566181097711,16340400.000000002,189.12500000000003,0.4520569776256007,0.08789996787164459
2017-07-09 04:00:00,-0.0007083333333293626,0.689455659313777,7.6,0.0,16344000.000000002,189.1666666666667,0.36374799902847466,0.07072877758887007
2017-07-09 05:00:00,-0.01821874999999604,0.689455659313777,13.8,0.0,16347600.000000002,189.20833333333337,0.28573658399105295,0.055559891331593635
2017-07-09 06:00:00,0.0743541666666706,0.689455659313777,21.2,0.06560298454528406,16351200.000000002,189.25000000000003,0.22045098115380202,0.04286546855768373
2017-07-09 07:00:00,0.24394791666667065,0.689455659313777,61.2,0.19084734414330395,16354800.000000002,189.2916666666667,0.17144640179598866,0.033336800349220014
2017-07-09 08:00:00,0.40062500000000395,0.689455659313777,117.2,0.3621517392471985,16358400.000000002,189.33333333333337,0.14209736801639672,0.02763004378096603
2017-07-09 09:00:00,0.4621458333333373,0.689455659313777,292.2,0.876073221342702,16362000.000000002,189.37500000000003,0.13456183612083544,0.026164801467940223
2017-07-09 10:00:00,0.4874375000000039,0.689455659313777,404.4,1.204862709910981,16365600.000000002,189.4166666666667,0.1671821754048291,0.03250764521760566
2017-07-09 11:00:00,0.4514166666666705,0.689455659313777,442.4,1.3139881067374333,16369200.000000002,189.45833333333337,0.23375813350195823,0.045452970403158544
2017-07-09 12:00:00,0.4170312500000037,0.689455659313777,598.8,1.7688187038073575,16372800.000000002,189.50000000000003,0.3154751720476948,0.061342394564829546
2017-07-09 13:00:00,0.4691666666666704,0.689455659313777,678.8,2.0049548188367305,16376400.000000002,189.5416666666667,0.4218104260731765,0.0820186939586732
2017-07-09 14:00:00,0.5850937500000037,0.689455659313777,731.6,2.1648805401727844,16380000.000000002,189.58333333333337,0.5421582113237178,0.10541965220183401
2017-07-09 15:00:00,0.8611250000000038,0.689455659313777,767.2,2.2826026608400216,16383600.000000002,189.62500000000003,0.6658223040926149,0.12946544801800844
2017-07-09 16:00:00,1.1680729166666703,0.689455659313777,778.2,2.3300603415003107,16387200.000000002,189.6666666666667,0.7851473985661974,0.15266754972120505
2017-07-09 17:00:00,1.4735208333333374,0.689455659313777,745.2,2.2490018828527774,16390800.000000002,189.70833333333337,0.8930063303989051,0.1736401197997871
2017-07-09 18:00:00,1.7015208333333374,0.689455659313777,692.8,2.1074401624043717,16394400.000000002,189.75000000000003,0.9799177032774724,0.19053955341506407
2017-07-09 19:00:00,1.805875000000004,0.689455659313777,611.2,1.874457939657744,16398000.000000002,189.7916666666667,1.0401926333945806,0.20225967871561287
2017-07-09 20:00:00,1.7832500000000042,0.689455659313777,505.6,1.5650679553189717,16401600.000000002,189.83333333333337,1.0687742679376708,0.2078172187656582
2017-07-09 21:00:00,1.6694895833333372,0.689455659313777,399.6,1.2499535534258854,16405200.000000002,189.87500000000003,1.0620992579027801,0.2065193001477628
2017-07-09 22:00:00,1.4507916666666705,0.689455659313777,294.8,0.9330952166957399,16408800.000000002,189.9166666666667,1.0218244255444966,0.1986880827447632
2017-07-09 23:00:00,1.181687500000003,0.689455659313777,185.0,0.5991209834533421,16412400.000000002,189.95833333333337,0.9520744140476295,0.18512558050926126
2017-07-10 00:00:00,0.9294062500000034,0.6767992333493046,68.2,0.25366785998442803,16416000.000000002,190.00000000000003,0.8568243174211286,0.16660472838744167
2017-07-10 01:00:00,0.7358645833333367,0.6767992333493046,45.0,0.17350715345991102,16419600.000000002,190.0416666666667,0.7397894437402915,0.14384794739394557
2017-07-10 02:00:00,0.6161770833333368,0.6767992333493046,16.0,0.07941824947093143,16423200.000000002,190.08333333333337,0.6200327603755793,0.12056192562858487
2017-07-10 03:00:00,0.5045312500000035,0.6767992333493046,10.0,0.05560743456516555,16426800.000000002,190.12500000000003,0.5058604185836515,0.09836174805793224
2017-07-10 04:00:00,0.4396770833333369,0.6767992333493046,8.2,0.046896169260102434,16430400.000000002,190.1666666666667,0.4045544755086931,0.07866337023780143
2017-07-10 05:00:00,0.4096875000000035,0.6767992333493046,12.6,0.05876427380210855,16434000.000000002,190.20833333333337,0.3190423006162932,0.06203600289761256
2017-07-10 06:00:00,0.40621875000000346,0.6767992333493046,20.0,0.0810726816303309,16437600.000000002,190.25000000000003,0.2502396560306472,0.048657710894848064
2017-07-10 07:00:00,0.3860208333333368,0.6767992333493046,35.8,0.12806456365995886,16441200.000000002,190.2916666666667,0.19745471922647748,0.03839397318292617
2017-07-10 08:00:00,0.3038958333333367,0.6767992333493046,61.0,0.2005181112641756,16444800.000000002,190.33333333333337,0.16013700253580115,0.031137750493072443
2017-07-10 09:00:00,0.2394791666666701,0.6767992333493046,97.0,0.3066684173654376,16448400.000000002,190.37500000000003,0.13790328434800248,0.026814527512111587
2017-07-10 10:00:00,0.3136979166666702,0.6767992333493046,159.8,0.5011712314346761,16452000.000000002,190.4166666666667,0.1309131816016184,0.025455340866981355
2017-07-10 11:00:00,0.5141562500000035,0.6767992333493046,289.4,0.904930250065886,16455600.000000002,190.45833333333337,0.14277399140265912,0.02776160943940594
2017-07-10 12:00:00,0.7886458333333368,0.6767992333493046,343.4,1.0827114383844454,16459200.000000002,190.50000000000003,0.1851631160383656,0.0360039392296822
2017-07-10 13:00:00,1.0992916666666699,0.6767992333493046,415.2,1.3163783914789997,16462800.000000002,190.5416666666667,0.24744516685535695,0.04811433799965274
2017-07-10 14:00:00,1.4845312500000036,0.6767992333493046,496.0,1.5811178169322029,16466400.000000002,190.58333333333337,0.3259078813245955,0.0633709769242269
2017-07-10 15:00:00,1.902875000000004,0.6767992333493046,668.6,2.126408856276957,16470000.000000002,190.62500000000003,0.4189413703257498,0.08146082200778468
2017-07-10 16:00:00,2.194041666666671,0.6767992333493046,686.4,2.1950451418862844,16473600.000000002,190.6666666666667,0.5402862285164158,0.10505565554485861
2017-07-10 17:00:00,2.380572916666672,0.6767992333493046,692.0,2.2213849927427773,16477200.000000002,190.70833333333337,0.6662911344029226,0.12955660946723493
2017-07-10 18:00:00,2.4409479166666714,0.6767992333493046,676.2,2.176401964879816,16480800.000000002,190.75000000000003,0.7831251203066624,0.15227432894851767
2017-07-10 19:00:00,2.390479166666672,0.6767992333493046,598.8,1.938730577595436,16484400.000000002,190.7916666666667,0.8812502648936543,0.17135421817376612
2017-07-10 20:00:00,2.27355555555556,0.6767992333493046,504.8,1.647304199627326,16488000.000000002,190.83333333333337,0.9471908908559228,0.18417600655531832
2017-07-10 21:00:00,2.0552812500000046,0.6767992333493046,401.0,1.3210370323131315,16491600.000000002,190.87500000000003,0.9749256349103886,0.1895688734547978
2017-07-10 22:00:00,1.749750000000004,0.6767992333493046,297.0,0.9897994003354118,16495200.000000002,190.9166666666667,0.9635694594777222,0.1873607282317793
2017-07-10 23:00:00,1.3842083333333377,0.6767992333493046,203.4,0.6871573544721304,16498800.000000002,190.95833333333337,0.9164141034065438,0.1781916312179391
2017-07-11 00:00:00,0.950718750000004,0.6527384276716731,121.0,0.4425112498662392,16502400.000000002,191.00000000000003,0.8402646904972615,0.16338480093002306
2017-07-11 01:00:00,0.5188020833333373,0.6527384276716731,50.2,0.18980589491695776,16506000.000000002,191.0416666666667,0.7445322987678051,0.14477016920485097
