Time (UTC-0),Q,soy,doy
2017-07-23 16:25:55,0.12513,17598355.00000,203.68466
2017-07-23 16:26:00,0.12538,17598360.00000,203.68472
2017-07-23 16:26:05,0.12142,17598365.00000,203.68478
2017-07-23 16:26:10,0.12582,17598370.00000,203.68484
2017-07-23 16:26:15,0.12425,17598375.00000,203.68490
2017-07-23 16:26:20,0.12346,17598380.00000,203.68495
2017-07-23 16:26:25,0.12622,17598385.00000,203.68501
2017-07-23 16:26:30,0.12411,17598390.00000,203.68507
2017-07-23 16:26:35,0.12609,17598395.00000,203.68513
2017-07-23 16:26:40,0.12497,17598400.00000,203.68519
2017-07-23 16:26:45,0.12442,17598405.00000,203.68524
2017-07-23 16:26:50,0.12371,17598410.00000,203.68530
2017-07-23 16:26:55,0.12353,17598415.00000,203.68536
2017-07-23 16:27:00,0.12746,17598420.00000,203.68542
2017-07-23 16:27:05,0.12730,17598425.00000,203.68547
2017-07-23 16:27:10,0.12632,17598430.00000,203.68553
2017-07-23 16:27:15,0.12507,17598435.00000,203.68559
2017-07-23 16:27:20,0.12072,17598440.00000,203.68565
2017-07-23 16:27:25,0.12735,17598445.00000,203.68571
2017-07-23 16:27:30,0.12356,17598450.00000,203.68576
2017-07-23 16:27:35,0.12345,17598455.00000,203.68582
2017-07-23 16:27:40,0.12486,17598460.00000,203.68588
2017-07-23 16:27:45,0.12285,17598465.00000,203.68594
2017-07-23 16:27:50,0.12273,17598470.00000,203.68600
2017-07-23 16:27:55,0.12667,17598475.00000,203.68605
2017-07-23 16:28:00,0.12541,17598480.00000,203.68611
2017-07-23 16:28:05,0.12522,17598485.00000,203.68617
2017-07-23 16:28:10,0.12673,17598490.00000,203.68623
2017-07-23 16:28:15,0.12358,17598495.00000,203.68628
2017-07-23 16:28:20,0.12692,17598500.00000,203.68634
2017-07-23 16:28:25,0.12598,17598505.00000,203.68640
2017-07-23 16:28:30,0.12947,17598510.00000,203.68646
2017-07-23 16:28:35,0.12533,17598515.00000,203.68652
2017-07-23 16:28:40,0.12265,17598520.00000,203.68657
2017-07-23 16:28:45,0.12129,17598525.00000,203.68663
2017-07-23 16:28:50,0.12443,17598530.00000,203.68669
2017-07-23 16:28:55,0.12305,17598535.00000,203.68675
2017-07-23 16:29:00,0.12253,17598540.00000,203.68681
2017-07-23 16:29:05,0.12366,17598545.00000,203.68686
2017-07-23 16:29:10,0.12395,17598550.00000,203.68692
2017-07-23 16:29:15,0.12822,17598555.00000,203.68698
2017-07-23 16:29:20,0.12303,17598560.00000,203.68704
2017-07-23 16:29:25,0.12835,17598565.00000,203.68709
2017-07-23 16:29:30,0.12775,17598570.00000,203.68715
2017-07-23 16:29:35,0.12638,17598575.00000,203.68721
2017-07-23 16:29:40,0.12453,17598580.00000,203.68727
2017-07-23 16:29:45,0.12764,17598585.00000,203.68733
2017-07-23 16:29:50,0.12283,17598590.00000,203.68738
2017-07-23 16:29:55,0.12580,17598595.00000,203.68744
2017-07-23 16:30:00,0.12290,17598600.00000,203.68750
2017-07-23 16:30:05,0.12623,17598605.00000,203.68756
2017-07-23 16:30:10,0.12222,17598610.00000,203.68762
2017-07-23 16:30:15,0.12351,17598615.00000,203.68767
2017-07-23 16:30:20,0.12490,17598620.00000,203.68773
2017-07-23 16:30:25,0.12467,17598625.00000,203.68779
2017-07-23 16:30:30,0.12189,17598630.00000,203.68785
2017-07-23 16:30:35,0.12639,17598635.00000,203.68791
2017-07-23 16:30:40,0.12503,17598640.00000,203.68796
2017-07-23 16:30:45,0.12508,17598645.00000,203.68802
2017-07-23 16:30:50,0.12510,17598650.00000,203.68808
2017-07-23 16:30:55,0.12473,17598655.00000,203.68814
2017-07-23 16:31:00,0.12192,17598660.00000,203.68819
2017-07-23 16:31:05,0.12810,17598665.00000,203.68825
2017-07-23 16:31:10,0.12250,17598670.00000,203.68831
2017-07-23 16:31:15,0.12508,17598675.00000,203.68837
2017-07-23 16:31:20,0.12527,17598680.00000,203.68843
2017-07-23 16:31:25,0.12408,17598685.00000,203.68848
2017-07-23 16:31:30,0.11923,17598690.00000,203.68854
2017-07-23 16:31:35,0.12372,17598695.00000,203.68860
2017-07-23 16:31:40,0.12289,17598700.00000,203.68866
2017-07-23 16:31:45,0.12178,17598705.00000,203.68872
2017-07-23 16:31:50,0.12394,17598710.00000,203.68877
2017-07-23 16:31:55,0.12167,17598715.00000,203.68883
2017-07-23 16:32:00,0.11899,17598720.00000,203.68889
2017-07-23 16:32:05,0.12456,17598725.00000,203.68895
2017-07-23 16:32:10,0.12450,17598730.00000,203.68900
2017-07-23 16:32:15,0.12386,17598735.00000,203.68906
2017-07-23 16:32:20,0.12075,17598740.00000,203.68912
2017-07-23 16:32:25,0.12123,17598745.00000,203.68918
2017-07-23 16:32:30,0.12160,17598750.00000,203.68924
2017-07-23 16:32:35,0.12510,17598755.00000,203.68929
2017-07-23 16:32:40,0.12618,17598760.00000,203.68935
2017-07-23 16:32:45,0.12142,17598765.00000,203.68941
2017-07-23 16:32:50,0.12062,17598770.00000,203.68947
2017-07-23 16:32:55,0.12344,17598775.00000,203.68953
2017-07-23 16:33:00,0.12554,17598780.00000,203.68958
2017-07-23 16:33:05,0.11973,17598785.00000,203.68964
2017-07-23 16:33:10,0.12232,17598790.00000,203.68970
2017-07-23 16:33:15,0.11948,17598795.00000,203.68976
2017-07-23 16:33:20,0.11968,17598800.00000,203.68981
2017-07-23 16:33:25,0.12387,17598805.00000,203.68987
2017-07-23 16:33:30,0.12127,17598810.00000,203.68993
2017-07-23 16:33:35,0.12055,17598815.00000,203.68999
2017-07-23 16:33:40,0.12157,17598820.00000,203.69005
2017-07-23 16:33:45,0.12073,17598825.00000,203.69010
2017-07-23 16:33:50,0.12063,17598830.00000,203.69016
2017-07-23 16:33:55,0.11990,17598835.00000,203.69022
2017-07-23 16:34:00,0.12298,17598840.00000,203.69028
2017-07-23 16:34:05,0.11788,17598845.00000,203.69034
2017-07-23 16:34:10,0.12057,17598850.00000,203.69039
2017-07-23 16:34:15,0.12368,17598855.00000,203.69045
2017-07-23 16:34:20,0.12330,17598860.00000,203.69051
2017-07-23 16:34:25,0.12376,17598865.00000,203.69057
2017-07-23 16:34:30,0.12179,17598870.00000,203.69062
2017-07-23 16:34:35,0.12228,17598875.00000,203.69068
2017-07-23 16:34:40,0.12079,17598880.00000,203.69074
2017-07-23 16:34:45,0.12191,17598885.00000,203.69080
2017-07-23 16:34:50,0.12367,17598890.00000,203.69086
2017-07-23 16:34:55,0.12145,17598895.00000,203.69091
2017-07-23 16:35:00,0.11897,17598900.00000,203.69097
2017-07-23 16:35:05,0.12095,17598905.00000,203.69103
2017-07-23 16:35:10,0.12365,17598910.00000,203.69109
2017-07-23 16:35:15,0.12166,17598915.00000,203.69115
2017-07-23 16:35:20,0.11930,17598920.00000,203.69120
2017-07-23 16:35:25,0.11634,17598925.00000,203.69126
2017-07-23 16:35:30,0.12067,17598930.00000,203.69132
2017-07-23 16:35:35,0.12196,17598935.00000,203.69138
2017-07-23 16:35:40,0.11919,17598940.00000,203.69144
2017-07-23 16:35:45,0.12410,17598945.00000,203.69149
2017-07-23 16:35:50,0.12319,17598950.00000,203.69155
2017-07-23 16:35:55,0.12351,17598955.00000,203.69161
2017-07-23 16:36:00,0.11473,17598960.00000,203.69167
2017-07-23 16:36:05,0.12329,17598965.00000,203.69172
2017-07-23 16:36:10,0.12275,17598970.00000,203.69178
2017-07-23 16:36:15,0.12001,17598975.00000,203.69184
2017-07-23 16:36:20,0.12493,17598980.00000,203.69190
2017-07-23 16:36:25,0.12466,17598985.00000,203.69196
2017-07-23 16:36:30,0.12362,17598990.00000,203.69201
2017-07-23 16:36:35,0.12180,17598995.00000,203.69207
2017-07-23 16:36:40,0.12302,17599000.00000,203.69213
2017-07-23 16:36:45,0.12034,17599005.00000,203.69219
2017-07-23 16:36:50,0.12204,17599010.00000,203.69225
2017-07-23 16:36:55,0.12396,17599015.00000,203.69230
2017-07-23 16:37:00,0.12190,17599020.00000,203.69236
2017-07-23 16:37:05,0.12384,17599025.00000,203.69242
2017-07-23 16:37:10,0.12172,17599030.00000,203.69248
2017-07-23 16:37:15,0.11974,17599035.00000,203.69253
2017-07-23 16:37:20,0.12156,17599040.00000,203.69259
2017-07-23 16:37:25,0.12246,17599045.00000,203.69265
2017-07-23 16:37:30,0.12187,17599050.00000,203.69271
2017-07-23 16:37:35,0.12236,17599055.00000,203.69277
2017-07-23 16:37:40,0.12289,17599060.00000,203.69282
2017-07-23 16:37:45,0.12379,17599065.00000,203.69288
2017-07-23 16:37:50,0.11756,17599070.00000,203.69294
2017-07-23 16:37:55,0.11978,17599075.00000,203.69300
2017-07-23 16:38:00,0.12127,17599080.00000,203.69306
2017-07-23 16:38:05,0.11933,17599085.00000,203.69311
2017-07-23 16:38:10,0.12228,17599090.00000,203.69317
2017-07-23 16:38:15,0.12022,17599095.00000,203.69323
2017-07-23 16:38:20,0.12055,17599100.00000,203.69329
2017-07-23 16:38:25,0.12101,17599105.00000,203.69334
2017-07-23 16:38:30,0.12311,17599110.00000,203.69340
2017-07-23 16:38:35,0.12125,17599115.00000,203.69346
2017-07-23 16:38:40,0.12226,17599120.00000,203.69352
2017-07-23 16:38:45,0.11987,17599125.00000,203.69358
2017-07-23 16:38:50,0.12581,17599130.00000,203.69363
2017-07-23 16:38:55,0.12360,17599135.00000,203.69369
2017-07-23 16:39:00,0.12234,17599140.00000,203.69375
2017-07-23 16:39:05,0.12445,17599145.00000,203.69381
2017-07-23 16:39:10,0.12279,17599150.00000,203.69387
2017-07-23 16:39:15,0.12172,17599155.00000,203.69392
2017-07-23 16:39:20,0.12480,17599160.00000,203.69398
2017-07-23 16:39:25,0.12710,17599165.00000,203.69404
2017-07-23 16:39:30,0.12185,17599170.00000,203.69410
2017-07-23 16:39:35,0.12708,17599175.00000,203.69416
2017-07-23 16:39:40,0.12450,17599180.00000,203.69421
2017-07-23 16:39:45,0.12439,17599185.00000,203.69427
2017-07-23 16:39:50,0.12430,17599190.00000,203.69433
2017-07-23 16:39:55,0.12398,17599195.00000,203.69439
2017-07-23 17:47:05,0.10799,17603225.00000,203.74103
2017-07-23 17:47:10,0.10754,17603230.00000,203.74109
2017-07-23 17:47:15,0.10817,17603235.00000,203.74115
2017-07-23 17:47:20,0.10798,17603240.00000,203.74120
2017-07-23 17:47:25,0.10798,17603245.00000,203.74126
2017-07-23 17:47:30,0.10767,17603250.00000,203.74132
2017-07-23 17:47:35,0.10767,17603255.00000,203.74138
2017-07-23 17:47:40,0.10813,17603260.00000,203.74144
2017-07-23 17:47:45,0.10757,17603265.00000,203.74149
2017-07-23 17:47:50,0.10755,17603270.00000,203.74155
2017-07-23 17:47:55,0.10737,17603275.00000,203.74161
2017-07-23 17:48:00,0.10796,17603280.00000,203.74167
2017-07-23 17:48:05,0.10759,17603285.00000,203.74172
2017-07-23 17:48:10,0.10771,17603290.00000,203.74178
2017-07-23 17:48:15,0.10761,17603295.00000,203.74184
2017-07-23 17:48:20,0.10820,17603300.00000,203.74190
2017-07-23 17:48:25,0.10776,17603305.00000,203.74196
2017-07-23 17:48:30,0.10836,17603310.00000,203.74201
2017-07-23 17:48:35,0.10865,17603315.00000,203.74207
2017-07-23 17:48:40,0.10932,17603320.00000,203.74213
2017-07-23 17:48:45,0.10923,17603325.00000,203.74219
2017-07-23 17:48:50,0.10909,17603330.00000,203.74225
2017-07-23 17:48:55,0.10921,17603335.00000,203.74230
2017-07-23 17:49:00,0.11012,17603340.00000,203.74236
2017-07-23 17:49:05,0.11058,17603345.00000,203.74242
2017-07-23 17:49:10,0.11120,17603350.00000,203.74248
2017-07-23 17:49:15,0.11139,17603355.00000,203.74253
2017-07-23 17:49:20,0.11128,17603360.00000,203.74259
2017-07-23 17:49:25,0.11120,17603365.00000,203.74265
2017-07-23 17:49:30,0.11151,17603370.00000,203.74271
2017-07-23 17:49:35,0.11165,17603375.00000,203.74277
2017-07-23 17:49:40,0.11150,17603380.00000,203.74282
2017-07-23 17:49:45,0.11100,17603385.00000,203.74288
2017-07-23 17:49:50,0.11097,17603390.00000,203.74294
2017-07-23 17:49:55,0.11046,17603395.00000,203.74300
2017-07-23 17:50:00,0.11000,17603400.00000,203.74306
2017-07-23 17:50:05,0.11013,17603405.00000,203.74311
2017-07-23 17:50:10,0.10966,17603410.00000,203.74317
2017-07-23 17:50:15,0.10922,17603415.00000,203.74323
2017-07-23 17:50:20,0.10964,17603420.00000,203.74329
2017-07-23 17:50:25,0.10880,17603425.00000,203.74334
2017-07-23 17:50:30,0.10899,17603430.00000,203.74340
2017-07-23 17:50:35,0.10876,17603435.00000,203.74346
2017-07-23 17:50:40,0.10879,17603440.00000,203.74352
2017-07-23 17:50:45,0.10375,17603445.00000,203.74358
2017-07-23 17:50:50,0.10722,17603450.00000,203.74363
2017-07-23 17:50:55,0.10804,17603455.00000,203.74369
2017-07-23 17:51:00,0.10794,17603460.00000,203.74375
2017-07-23 17:51:05,0.10882,17603465.00000,203.74381
2017-07-23 17:51:10,0.10930,17603470.00000,203.74387
2017-07-23 17:51:15,0.11001,17603475.00000,203.74392
2017-07-23 17:51:20,0.10923,17603480.00000,203.74398
2017-07-23 17:51:25,0.10991,17603485.00000,203.74404
2017-07-23 17:51:30,0.11002,17603490.00000,203.74410
2017-07-23 17:51:35,0.11049,17603495.00000,203.74416
2017-07-23 17:51:40,0.11054,17603500.00000,203.74421
2017-07-23 17:51:45,0.11065,17603505.00000,203.74427
2017-07-23 17:51:50,0.11006,17603510.00000,203.74433
2017-07-23 17:51:55,0.11061,17603515.00000,203.74439
2017-07-23 17:52:00,0.11072,17603520.00000,203.74444
2017-07-23 17:52:05,0.11011,17603525.00000,203.74450
2017-07-23 17:52:10,0.11005,17603530.00000,203.74456
2017-07-23 17:52:15,0.10968,17603535.00000,203.74462
2017-07-23 17:52:20,0.11050,17603540.00000,203.74468
2017-07-23 17:52:25,0.10998,17603545.00000,203.74473
2017-07-23 17:52:30,0.11037,17603550.00000,203.74479
2017-07-23 17:52:35,0.11005,17603555.00000,203.74485
2017-07-23 17:52:40,0.11076,17603560.00000,203.74491
2017-07-23 17:52:45,0.11131,17603565.00000,203.74497
2017-07-23 17:52:50,0.11118,17603570.00000,203.74502
2017-07-23 17:52:55,0.11200,17603575.00000,203.74508
2017-07-23 17:53:00,0.11176,17603580.00000,203.74514
2017-07-23 17:53:05,0.11204,17603585.00000,203.74520
2017-07-23 17:53:10,0.11213,17603590.00000,203.74525
2017-07-23 17:53:15,0.11226,17603595.00000,203.74531
2017-07-23 17:53:20,0.11277,17603600.00000,203.74537
2017-07-23 17:53:25,0.11336,17603605.00000,203.74543
2017-07-23 17:53:30,0.11342,17603610.00000,203.74549
2017-07-23 17:53:35,0.11373,17603615.00000,203.74554
2017-07-23 17:53:40,0.11413,17603620.00000,203.74560
2017-07-23 17:53:45,0.11414,17603625.00000,203.74566
2017-07-23 17:53:50,0.11415,17603630.00000,203.74572
2017-07-23 17:53:55,0.11441,17603635.00000,203.74578
2017-07-23 17:54:00,0.11420,17603640.00000,203.74583
2017-07-23 17:54:05,0.11422,17603645.00000,203.74589
2017-07-23 17:54:10,0.11388,17603650.00000,203.74595
2017-07-23 17:54:15,0.11449,17603655.00000,203.74601
2017-07-23 17:54:20,0.11425,17603660.00000,203.74606
2017-07-23 17:54:25,0.11377,17603665.00000,203.74612
2017-07-23 17:54:30,0.11388,17603670.00000,203.74618
2017-07-23 17:54:35,0.11407,17603675.00000,203.74624
2017-07-23 17:54:40,0.11350,17603680.00000,203.74630
2017-07-23 17:54:45,0.11370,17603685.00000,203.74635
2017-07-23 17:54:50,0.11368,17603690.00000,203.74641
2017-07-23 17:54:55,0.11387,17603695.00000,203.74647
2017-07-23 17:55:00,0.11397,17603700.00000,203.74653
2017-07-23 17:55:05,0.11414,17603705.00000,203.74659
2017-07-23 17:55:10,0.11446,17603710.00000,203.74664
2017-07-23 17:55:15,0.11470,17603715.00000,203.74670
2017-07-23 17:55:20,0.11461,17603720.00000,203.74676
2017-07-23 17:55:25,0.11471,17603725.00000,203.74682
2017-07-23 17:55:30,0.11446,17603730.00000,203.74688
2017-07-23 17:55:35,0.11476,17603735.00000,203.74693
2017-07-23 17:55:40,0.11419,17603740.00000,203.74699
2017-07-23 17:55:45,0.11436,17603745.00000,203.74705
2017-07-23 17:55:50,0.11392,17603750.00000,203.74711
2017-07-23 17:55:55,0.11386,17603755.00000,203.74716
2017-07-23 17:56:00,0.11438,17603760.00000,203.74722
2017-07-23 17:56:05,0.11460,17603765.00000,203.74728
2017-07-23 17:56:10,0.11463,17603770.00000,203.74734
2017-07-23 17:56:15,0.11522,17603775.00000,203.74740
2017-07-23 17:56:20,0.11531,17603780.00000,203.74745
2017-07-23 17:56:25,0.11620,17603785.00000,203.74751
2017-07-23 17:56:30,0.11632,17603790.00000,203.74757
2017-07-23 17:56:35,0.11701,17603795.00000,203.74763
2017-07-23 17:56:40,0.11692,17603800.00000,203.74769
2017-07-23 17:56:45,0.11719,17603805.00000,203.74774
2017-07-23 17:56:50,0.11734,17603810.00000,203.74780
2017-07-23 17:56:55,0.11702,17603815.00000,203.74786
2017-07-23 17:57:00,0.11755,17603820.00000,203.74792
2017-07-23 17:57:05,0.11730,17603825.00000,203.74797
2017-07-23 17:57:10,0.11759,17603830.00000,203.74803
2017-07-23 17:57:15,0.11722,17603835.00000,203.74809
2017-07-23 17:57:20,0.11666,17603840.00000,203.74815
2017-07-23 17:57:25,0.11692,17603845.00000,203.74821
2017-07-23 17:57:30,0.11695,17603850.00000,203.74826
2017-07-23 17:57:35,0.11687,17603855.00000,203.74832
2017-07-23 17:57:40,0.11687,17603860.00000,203.74838
2017-07-23 17:57:45,0.11673,17603865.00000,203.74844
2017-07-23 17:57:50,0.11634,17603870.00000,203.74850
2017-07-23 17:57:55,0.11583,17603875.00000,203.74855
2017-07-23 17:58:00,0.11603,17603880.00000,203.74861
2017-07-23 17:58:05,0.11575,17603885.00000,203.74867
2017-07-23 17:58:10,0.11536,17603890.00000,203.74873
2017-07-23 17:58:15,0.11505,17603895.00000,203.74878
2017-07-23 17:58:20,0.11478,17603900.00000,203.74884
2017-07-23 17:58:25,0.11479,17603905.00000,203.74890
2017-07-23 17:58:30,0.11518,17603910.00000,203.74896
2017-07-23 17:58:35,0.11499,17603915.00000,203.74902
2017-07-23 17:58:40,0.11512,17603920.00000,203.74907
2017-07-23 17:58:45,0.11594,17603925.00000,203.74913
2017-07-23 17:58:50,0.11571,17603930.00000,203.74919
2017-07-23 17:58:55,0.11625,17603935.00000,203.74925
2017-07-23 17:59:00,0.11641,17603940.00000,203.74931
2017-07-23 17:59:05,0.11654,17603945.00000,203.74936
2017-07-23 17:59:10,0.11702,17603950.00000,203.74942
2017-07-23 17:59:15,0.11657,17603955.00000,203.74948
2017-07-23 17:59:20,0.11676,17603960.00000,203.74954
2017-07-23 17:59:25,0.11710,17603965.00000,203.74959
2017-07-23 17:59:30,0.11653,17603970.00000,203.74965
2017-07-23 17:59:35,0.11656,17603975.00000,203.74971
2017-07-23 17:59:40,0.11656,17603980.00000,203.74977
2017-07-23 17:59:45,0.11612,17603985.00000,203.74983
2017-07-23 17:59:50,0.11667,17603990.00000,203.74988
2017-07-23 17:59:55,0.11735,17603995.00000,203.74994
2017-07-23 18:00:00,0.11745,17604000.00000,203.75000
2017-07-23 18:00:05,0.11859,17604005.00000,203.75006
2017-07-23 18:00:10,0.11948,17604010.00000,203.75012
2017-07-23 18:00:15,0.12047,17604015.00000,203.75017
2017-07-23 18:00:20,0.12131,17604020.00000,203.75023
2017-07-23 18:00:25,0.12171,17604025.00000,203.75029
2017-07-23 18:00:30,0.12282,17604030.00000,203.75035
2017-07-23 18:00:35,0.12317,17604035.00000,203.75041
2017-07-23 18:00:40,0.12401,17604040.00000,203.75046
2017-07-23 18:00:45,0.12425,17604045.00000,203.75052
2017-07-23 18:00:50,0.12456,17604050.00000,203.75058
2017-07-23 18:00:55,0.12506,17604055.00000,203.75064
2017-07-23 18:01:00,0.12501,17604060.00000,203.75069
2017-07-23 18:01:05,0.12559,17604065.00000,203.75075
2017-07-23 18:01:10,0.12600,17604070.00000,203.75081
2017-07-23 18:01:15,0.12580,17604075.00000,203.75087
2017-07-23 18:01:20,0.12604,17604080.00000,203.75093
2017-07-23 18:01:25,0.12576,17604085.00000,203.75098
2017-07-23 18:01:30,0.12605,17604090.00000,203.75104
2017-07-23 18:01:35,0.12704,17604095.00000,203.75110
2017-07-23 18:01:40,0.12678,17604100.00000,203.75116
2017-07-23 18:01:45,0.12711,17604105.00000,203.75122
2017-07-23 18:01:50,0.12747,17604110.00000,203.75127
2017-07-23 18:01:55,0.12791,17604115.00000,203.75133
2017-07-23 18:02:00,0.12834,17604120.00000,203.75139
2017-07-23 18:02:05,0.12834,17604125.00000,203.75145
2017-07-23 18:02:10,0.12809,17604130.00000,203.75150
2017-07-23 18:02:15,0.12848,17604135.00000,203.75156
2017-07-23 18:02:20,0.12832,17604140.00000,203.75162
2017-07-23 18:02:25,0.12771,17604145.00000,203.75168
2017-07-23 18:02:30,0.12699,17604150.00000,203.75174
2017-07-23 18:02:35,0.12722,17604155.00000,203.75179
2017-07-23 18:02:40,0.12627,17604160.00000,203.75185
2017-07-23 18:02:45,0.12662,17604165.00000,203.75191
2017-07-23 18:02:50,0.12494,17604170.00000,203.75197
2017-07-23 18:02:55,0.12496,17604175.00000,203.75203
2017-07-23 18:03:00,0.12489,17604180.00000,203.75208
2017-07-23 18:03:05,0.12459,17604185.00000,203.75214
2017-07-23 18:03:10,0.12376,17604190.00000,203.75220
2017-07-23 18:03:15,0.12402,17604195.00000,203.75226
2017-07-23 18:03:20,0.12311,17604200.00000,203.75231
2017-07-23 18:03:25,0.12294,17604205.00000,203.75237
2017-07-23 18:03:30,0.12307,17604210.00000,203.75243
2017-07-23 18:03:35,0.12295,17604215.00000,203.75249
2017-07-23 18:03:40,0.12209,17604220.00000,203.75255
2017-07-23 18:03:45,0.12177,17604225.00000,203.75260
2017-07-23 18:03:50,0.12141,17604230.00000,203.75266
2017-07-23 18:03:55,0.12067,17604235.00000,203.75272
2017-07-23 18:04:00,0.12105,17604240.00000,203.75278
2017-07-23 18:04:05,0.12034,17604245.00000,203.75284
2017-07-23 18:04:10,0.12011,17604250.00000,203.75289
2017-07-23 18:04:15,0.12018,17604255.00000,203.75295
2017-07-23 18:04:20,0.12013,17604260.00000,203.75301
2017-07-23 18:04:25,0.12045,17604265.00000,203.75307
2017-07-23 18:04:30,0.12070,17604270.00000,203.75312
2017-07-23 18:04:35,0.12058,17604275.00000,203.75318
2017-07-23 18:04:40,0.12165,17604280.00000,203.75324
2017-07-23 18:04:45,0.12190,17604285.00000,203.75330
2017-07-23 18:04:50,0.12272,17604290.00000,203.75336
