Time (UTC-0),Discharge (m^3/s),SecOfYear,DayOfYear
2017-07-24 06:53:55,0.02392,17650435.00000,204.28744
2017-07-24 06:54:00,0.02381,17650440.00000,204.28750
2017-07-24 06:54:05,0.02395,17650445.00000,204.28756
2017-07-24 06:54:10,0.02392,17650450.00000,204.28762
2017-07-24 06:54:15,0.02368,17650455.00000,204.28767
2017-07-24 06:54:20,0.02391,17650460.00000,204.28773
2017-07-24 06:54:25,0.02401,17650465.00000,204.28779
2017-07-24 06:54:30,0.02391,17650470.00000,204.28785
2017-07-24 06:54:35,0.02398,17650475.00000,204.28791
2017-07-24 06:54:40,0.02400,17650480.00000,204.28796
2017-07-24 06:54:45,0.02422,17650485.00000,204.28802
2017-07-24 06:54:50,0.02411,17650490.00000,204.28808
2017-07-24 06:54:55,0.02419,17650495.00000,204.28814
2017-07-24 06:55:00,0.02429,17650500.00000,204.28819
2017-07-24 06:55:05,0.02444,17650505.00000,204.28825
2017-07-24 06:55:10,0.02440,17650510.00000,204.28831
2017-07-24 06:55:15,0.02451,17650515.00000,204.28837
2017-07-24 06:55:20,0.02457,17650520.00000,204.28843
2017-07-24 06:55:25,0.02465,17650525.00000,204.28848
2017-07-24 06:55:30,0.02476,17650530.00000,204.28854
2017-07-24 06:55:35,0.02490,17650535.00000,204.28860
2017-07-24 06:55:40,0.02504,17650540.00000,204.28866
2017-07-24 06:55:45,0.02502,17650545.00000,204.28872
2017-07-24 06:55:50,0.02518,17650550.00000,204.28877
2017-07-24 06:55:55,0.02518,17650555.00000,204.28883
2017-07-24 06:56:00,0.02524,17650560.00000,204.28889
2017-07-24 06:56:05,0.02544,17650565.00000,204.28895
2017-07-24 06:56:10,0.02550,17650570.00000,204.28900
2017-07-24 06:56:15,0.02530,17650575.00000,204.28906
2017-07-24 06:56:20,0.02588,17650580.00000,204.28912
2017-07-24 06:56:25,0.02588,17650585.00000,204.28918
2017-07-24 06:56:30,0.02611,17650590.00000,204.28924
2017-07-24 06:56:35,0.02626,17650595.00000,204.28929
2017-07-24 06:56:40,0.02656,17650600.00000,204.28935
2017-07-24 06:56:45,0.02650,17650605.00000,204.28941
2017-07-24 06:56:50,0.02691,17650610.00000,204.28947
2017-07-24 06:56:55,0.02697,17650615.00000,204.28953
2017-07-24 06:57:00,0.02712,17650620.00000,204.28958
2017-07-24 06:57:05,0.02712,17650625.00000,204.28964
2017-07-24 06:57:10,0.02727,17650630.00000,204.28970
2017-07-24 06:57:15,0.02729,17650635.00000,204.28976
2017-07-24 06:57:20,0.02737,17650640.00000,204.28981
2017-07-24 06:57:25,0.02730,17650645.00000,204.28987
2017-07-24 06:57:30,0.02717,17650650.00000,204.28993
2017-07-24 06:57:35,0.02734,17650655.00000,204.28999
2017-07-24 06:57:40,0.02713,17650660.00000,204.29005
2017-07-24 06:57:45,0.02703,17650665.00000,204.29010
2017-07-24 06:57:50,0.02692,17650670.00000,204.29016
2017-07-24 06:57:55,0.02672,17650675.00000,204.29022
2017-07-24 06:58:00,0.02681,17650680.00000,204.29028
2017-07-24 06:58:05,0.02646,17650685.00000,204.29034
2017-07-24 06:58:10,0.02644,17650690.00000,204.29039
2017-07-24 06:58:15,0.02635,17650695.00000,204.29045
2017-07-24 06:58:20,0.02610,17650700.00000,204.29051
2017-07-24 06:58:25,0.02608,17650705.00000,204.29057
2017-07-24 06:58:30,0.02582,17650710.00000,204.29063
2017-07-24 06:58:35,0.02559,17650715.00000,204.29068
2017-07-24 06:58:40,0.02567,17650720.00000,204.29074
2017-07-24 06:58:45,0.02559,17650725.00000,204.29080
2017-07-24 06:58:50,0.02555,17650730.00000,204.29086
2017-07-24 06:58:55,0.02539,17650735.00000,204.29091
2017-07-24 06:59:00,0.02526,17650740.00000,204.29097
2017-07-24 06:59:05,0.02530,17650745.00000,204.29103
2017-07-24 06:59:10,0.02510,17650750.00000,204.29109
2017-07-24 06:59:15,0.02529,17650755.00000,204.29115
2017-07-24 06:59:20,0.02514,17650760.00000,204.29120
2017-07-24 06:59:25,0.02509,17650765.00000,204.29126
2017-07-24 06:59:30,0.02499,17650770.00000,204.29132
2017-07-24 06:59:35,0.02480,17650775.00000,204.29138
2017-07-24 06:59:40,0.02499,17650780.00000,204.29144
2017-07-24 06:59:45,0.02495,17650785.00000,204.29149
2017-07-24 06:59:50,0.02494,17650790.00000,204.29155
2017-07-24 06:59:55,0.02501,17650795.00000,204.29161
2017-07-24 07:00:00,0.02490,17650800.00000,204.29167
2017-07-24 07:00:05,0.02508,17650805.00000,204.29172
2017-07-24 07:00:10,0.02512,17650810.00000,204.29178
2017-07-24 07:00:15,0.02524,17650815.00000,204.29184
2017-07-24 07:00:20,0.02527,17650820.00000,204.29190
2017-07-24 07:00:25,0.02552,17650825.00000,204.29196
2017-07-24 07:00:30,0.02558,17650830.00000,204.29201
2017-07-24 07:00:35,0.02571,17650835.00000,204.29207
2017-07-24 07:00:40,0.02583,17650840.00000,204.29213
2017-07-24 07:00:45,0.02585,17650845.00000,204.29219
2017-07-24 07:00:50,0.02607,17650850.00000,204.29225
2017-07-24 07:00:55,0.02607,17650855.00000,204.29230
2017-07-24 07:01:00,0.02605,17650860.00000,204.29236
2017-07-24 07:01:05,0.02609,17650865.00000,204.29242
2017-07-24 07:01:10,0.02606,17650870.00000,204.29248
2017-07-24 07:01:15,0.02618,17650875.00000,204.29253
2017-07-24 07:01:20,0.02624,17650880.00000,204.29259
2017-07-24 07:01:25,0.02634,17650885.00000,204.29265
2017-07-24 07:01:30,0.02627,17650890.00000,204.29271
2017-07-24 07:01:35,0.02622,17650895.00000,204.29277
2017-07-24 07:01:40,0.02637,17650900.00000,204.29282
2017-07-24 07:01:45,0.02623,17650905.00000,204.29288
2017-07-24 07:01:50,0.02647,17650910.00000,204.29294
2017-07-24 07:01:55,0.02649,17650915.00000,204.29300
2017-07-24 07:02:00,0.02653,17650920.00000,204.29306
2017-07-24 07:02:05,0.02659,17650925.00000,204.29311
2017-07-24 07:02:10,0.02658,17650930.00000,204.29317
2017-07-24 07:02:15,0.02675,17650935.00000,204.29323
2017-07-24 07:02:20,0.02687,17650940.00000,204.29329
2017-07-24 07:02:25,0.02680,17650945.00000,204.29334
2017-07-24 07:02:30,0.02687,17650950.00000,204.29340
2017-07-24 07:02:35,0.02707,17650955.00000,204.29346
2017-07-24 07:02:40,0.02727,17650960.00000,204.29352
2017-07-24 07:02:45,0.02713,17650965.00000,204.29358
2017-07-24 07:02:50,0.02702,17650970.00000,204.29363
2017-07-24 07:02:55,0.02716,17650975.00000,204.29369
2017-07-24 07:03:00,0.02709,17650980.00000,204.29375
2017-07-24 07:03:05,0.02710,17650985.00000,204.29381
2017-07-24 07:03:10,0.02689,17650990.00000,204.29387
2017-07-24 07:03:15,0.02676,17650995.00000,204.29392
2017-07-24 07:03:20,0.02671,17651000.00000,204.29398
2017-07-24 07:03:25,0.02670,17651005.00000,204.29404
2017-07-24 07:03:30,0.02671,17651010.00000,204.29410
2017-07-24 07:03:35,0.02650,17651015.00000,204.29416
2017-07-24 07:03:40,0.02661,17651020.00000,204.29421
2017-07-24 07:03:45,0.02647,17651025.00000,204.29427
2017-07-24 07:03:50,0.02635,17651030.00000,204.29433
2017-07-24 07:03:55,0.02620,17651035.00000,204.29439
2017-07-24 07:04:00,0.02617,17651040.00000,204.29444
2017-07-24 07:04:05,0.02620,17651045.00000,204.29450
2017-07-24 07:04:10,0.02623,17651050.00000,204.29456
2017-07-24 07:04:15,0.02631,17651055.00000,204.29462
2017-07-24 07:04:20,0.02627,17651060.00000,204.29468
2017-07-24 07:04:25,0.02619,17651065.00000,204.29473
2017-07-24 07:04:30,0.02622,17651070.00000,204.29479
2017-07-24 07:04:35,0.02624,17651075.00000,204.29485
2017-07-24 07:04:40,0.02630,17651080.00000,204.29491
2017-07-24 07:04:45,0.02634,17651085.00000,204.29497
2017-07-24 07:04:50,0.02638,17651090.00000,204.29502
2017-07-24 07:04:55,0.02651,17651095.00000,204.29508
2017-07-24 07:05:00,0.02651,17651100.00000,204.29514
2017-07-24 07:05:05,0.02647,17651105.00000,204.29520
2017-07-24 07:05:10,0.02651,17651110.00000,204.29525
2017-07-24 07:05:15,0.02671,17651115.00000,204.29531
2017-07-24 07:05:20,0.02652,17651120.00000,204.29537
2017-07-24 07:05:25,0.02658,17651125.00000,204.29543
2017-07-24 07:05:30,0.02656,17651130.00000,204.29549
2017-07-24 07:05:35,0.02645,17651135.00000,204.29554
2017-07-24 07:05:40,0.02641,17651140.00000,204.29560
2017-07-24 07:05:45,0.02629,17651145.00000,204.29566
2017-07-24 07:05:50,0.02627,17651150.00000,204.29572
2017-07-24 07:05:55,0.02629,17651155.00000,204.29578
2017-07-24 07:06:00,0.02623,17651160.00000,204.29583
2017-07-24 07:06:05,0.02620,17651165.00000,204.29589
2017-07-24 07:06:10,0.02606,17651170.00000,204.29595
2017-07-24 07:06:15,0.02631,17651175.00000,204.29601
2017-07-24 07:06:20,0.02629,17651180.00000,204.29606
2017-07-24 07:06:25,0.02631,17651185.00000,204.29612
2017-07-24 07:06:30,0.02636,17651190.00000,204.29618
2017-07-24 07:06:35,0.02651,17651195.00000,204.29624
2017-07-24 07:06:40,0.02653,17651200.00000,204.29630
2017-07-24 07:06:45,0.02660,17651205.00000,204.29635
2017-07-24 07:06:50,0.02660,17651210.00000,204.29641
2017-07-24 07:06:55,0.02669,17651215.00000,204.29647
2017-07-24 07:07:00,0.02668,17651220.00000,204.29653
2017-07-24 07:07:05,0.02665,17651225.00000,204.29659
2017-07-24 07:07:10,0.02682,17651230.00000,204.29664
2017-07-24 07:07:15,0.02696,17651235.00000,204.29670
2017-07-24 07:07:20,0.02691,17651240.00000,204.29676
2017-07-24 07:07:25,0.02687,17651245.00000,204.29682
2017-07-24 07:07:30,0.02695,17651250.00000,204.29688
2017-07-24 07:07:35,0.02693,17651255.00000,204.29693
2017-07-24 07:07:40,0.02702,17651260.00000,204.29699
2017-07-24 07:07:45,0.02691,17651265.00000,204.29705
2017-07-24 07:07:50,0.02690,17651270.00000,204.29711
2017-07-24 07:07:55,0.02686,17651275.00000,204.29716
2017-07-24 07:08:00,0.02691,17651280.00000,204.29722
2017-07-24 07:08:05,0.02693,17651285.00000,204.29728
2017-07-24 07:08:10,0.02682,17651290.00000,204.29734
2017-07-24 07:08:15,0.02678,17651295.00000,204.29740
2017-07-24 07:08:20,0.02681,17651300.00000,204.29745
2017-07-24 07:08:25,0.02672,17651305.00000,204.29751
2017-07-24 07:08:30,0.02670,17651310.00000,204.29757
2017-07-24 07:08:35,0.02668,17651315.00000,204.29763
2017-07-24 07:08:40,0.02663,17651320.00000,204.29769
2017-07-24 07:08:45,0.02668,17651325.00000,204.29774
2017-07-24 07:08:50,0.02646,17651330.00000,204.29780
2017-07-24 07:08:55,0.02648,17651335.00000,204.29786
2017-07-24 07:09:00,0.02648,17651340.00000,204.29792
2017-07-24 07:09:05,0.02639,17651345.00000,204.29797
2017-07-24 07:09:10,0.02647,17651350.00000,204.29803
2017-07-24 07:09:15,0.02654,17651355.00000,204.29809
2017-07-24 07:09:20,0.02656,17651360.00000,204.29815
2017-07-24 07:09:25,0.02653,17651365.00000,204.29821
2017-07-24 07:09:30,0.02657,17651370.00000,204.29826
2017-07-24 07:09:35,0.02663,17651375.00000,204.29832
2017-07-24 07:09:40,0.02664,17651380.00000,204.29838
2017-07-24 07:09:45,0.02674,17651385.00000,204.29844
2017-07-24 07:09:50,0.02675,17651390.00000,204.29850
2017-07-24 07:09:55,0.02666,17651395.00000,204.29855
2017-07-24 07:10:00,0.02667,17651400.00000,204.29861
2017-07-24 07:10:05,0.02671,17651405.00000,204.29867
2017-07-24 07:10:10,0.02686,17651410.00000,204.29873
2017-07-24 07:10:15,0.02679,17651415.00000,204.29878
2017-07-24 07:10:20,0.02683,17651420.00000,204.29884
2017-07-24 07:10:25,0.02705,17651425.00000,204.29890
2017-07-24 07:10:30,0.02694,17651430.00000,204.29896
2017-07-24 07:10:35,0.02699,17651435.00000,204.29902
2017-07-24 07:10:40,0.02712,17651440.00000,204.29907
2017-07-24 07:10:45,0.02714,17651445.00000,204.29913
2017-07-24 07:10:50,0.02719,17651450.00000,204.29919
2017-07-24 07:10:55,0.02716,17651455.00000,204.29925
2017-07-24 07:11:00,0.02722,17651460.00000,204.29931
2017-07-24 07:11:05,0.02713,17651465.00000,204.29936
2017-07-24 07:11:10,0.02733,17651470.00000,204.29942
2017-07-24 07:11:15,0.02732,17651475.00000,204.29948
2017-07-24 07:11:20,0.02751,17651480.00000,204.29954
2017-07-24 07:11:25,0.02756,17651485.00000,204.29959
2017-07-24 07:11:30,0.02768,17651490.00000,204.29965
2017-07-24 07:11:35,0.02783,17651495.00000,204.29971
2017-07-24 07:11:40,0.02802,17651500.00000,204.29977
2017-07-24 07:11:45,0.02797,17651505.00000,204.29983
2017-07-24 07:11:50,0.02820,17651510.00000,204.29988
2017-07-24 07:11:55,0.02845,17651515.00000,204.29994
2017-07-24 07:12:00,0.02854,17651520.00000,204.30000
2017-07-24 07:12:05,0.02852,17651525.00000,204.30006
2017-07-24 07:12:10,0.02859,17651530.00000,204.30012
2017-07-24 07:12:15,0.02879,17651535.00000,204.30017
2017-07-24 07:12:20,0.02877,17651540.00000,204.30023
2017-07-24 07:12:25,0.02883,17651545.00000,204.30029
2017-07-24 07:12:30,0.02878,17651550.00000,204.30035
2017-07-24 07:12:35,0.02890,17651555.00000,204.30041
2017-07-24 07:12:40,0.02887,17651560.00000,204.30046
2017-07-24 07:12:45,0.02887,17651565.00000,204.30052
2017-07-24 07:12:50,0.02892,17651570.00000,204.30058
2017-07-24 07:12:55,0.02909,17651575.00000,204.30064
2017-07-24 07:13:00,0.02887,17651580.00000,204.30069
2017-07-24 07:13:05,0.02889,17651585.00000,204.30075
2017-07-24 07:13:10,0.02880,17651590.00000,204.30081
2017-07-24 07:13:15,0.02880,17651595.00000,204.30087
2017-07-24 07:13:20,0.02871,17651600.00000,204.30093
2017-07-24 07:13:25,0.02861,17651605.00000,204.30098
2017-07-24 07:13:30,0.02871,17651610.00000,204.30104
2017-07-24 07:13:35,0.02865,17651615.00000,204.30110
