TIMESTAMP,stage,logger_to_stream,logger_to_ground
2017-07-14 09:00:00,3.0762020000000003,0.9237979999999999,0.7150099999999999
2017-07-14 09:15:00,3.0764560000000003,0.9235439999999999,0.718058
2017-07-14 09:30:00,3.0762020000000003,0.9237979999999999,0.711962
2017-07-14 09:45:00,3.0762020000000003,0.9237979999999999,0.7089139999999999
2017-07-14 10:00:00,3.0762020000000003,0.9237979999999999,0.7089139999999999
2017-07-14 10:15:00,3.0762020000000003,0.9237979999999999,0.711962
2017-07-14 10:30:00,3.070106,0.929894,0.715772
2017-07-14 10:45:00,3.06401,0.93599,0.718058
2017-07-14 11:00:00,3.06401,0.93599,0.7127239999999999
2017-07-14 11:15:00,3.06401,0.93599,0.718058
2017-07-14 11:30:00,3.06401,0.93599,0.7150099999999999
2017-07-14 11:45:00,3.06401,0.93599,0.716534
2017-07-14 12:00:00,3.06401,0.93599,0.718058
2017-07-14 12:15:00,3.06401,0.93599,0.711962
2017-07-14 12:30:00,3.06401,0.93599,0.721106
2017-07-14 12:45:00,3.06401,0.93599,0.7195819999999999
2017-07-14 13:00:00,3.06401,0.93599,0.718058
2017-07-14 13:15:00,3.06401,0.93599,0.724154
2017-07-14 13:30:00,3.06401,0.93599,0.721106
2017-07-14 13:45:00,3.06401,0.93599,0.718058
2017-07-14 14:00:00,3.06401,0.93599,0.711962
2017-07-14 14:15:00,3.06401,0.93599,0.711962
2017-07-14 14:30:00,3.06401,0.93599,0.7150099999999999
2017-07-14 14:45:00,3.06401,0.93599,0.7272019999999999
2017-07-14 15:00:00,3.0762020000000003,0.9237979999999999,0.7272019999999999
2017-07-14 15:15:00,3.0762020000000003,0.9237979999999999,0.7218680000000001
2017-07-14 15:30:00,3.0762020000000003,0.9237979999999999,0.7272019999999999
2017-07-14 15:45:00,3.0762020000000003,0.9237979999999999,0.723392
2017-07-14 16:00:00,3.0762020000000003,0.9237979999999999,0.73025
2017-07-14 16:15:00,3.0762020000000003,0.9237979999999999,0.73025
2017-07-14 16:30:00,3.088394,0.911606,0.73025
2017-07-14 16:45:00,3.088394,0.911606,0.733298
2017-07-14 17:00:00,3.088394,0.911606,0.739394
2017-07-14 17:15:00,3.1005860000000003,0.8994139999999998,0.7340599999999999
2017-07-14 17:30:00,3.1005860000000003,0.8994139999999998,0.74549
2017-07-14 17:45:00,3.112524,0.8874759999999999,0.736346
2017-07-14 18:00:00,3.118366,0.881634,0.745744
2017-07-14 18:15:00,3.1244620000000003,0.8755379999999999,0.739394
2017-07-14 18:30:00,3.135638,0.864362,0.745744
2017-07-14 18:45:00,3.13894,0.8610599999999999,0.748792
2017-07-14 19:00:00,3.1442740000000002,0.8557259999999999,0.745236
2017-07-14 19:15:00,3.14783,0.8521699999999999,0.748792
2017-07-14 19:30:00,3.161292,0.838708,0.754634
2017-07-14 19:45:00,3.16434,0.83566,0.7424419999999999
2017-07-14 20:00:00,3.164594,0.835406,0.7439659999999999
2017-07-14 20:15:00,3.17069,0.8293099999999999,0.7439659999999999
2017-07-14 20:30:00,3.173738,0.8262619999999999,0.7485379999999999
2017-07-14 20:45:00,3.161546,0.8384539999999999,0.7485379999999999
2017-07-14 21:00:00,3.161546,0.8384539999999999,0.7485379999999999
2017-07-14 21:15:00,3.161546,0.8384539999999999,0.7485379999999999
2017-07-14 21:30:00,3.158498,0.8415020000000001,0.751586
2017-07-14 21:45:00,3.15545,0.8445499999999999,0.754634
2017-07-14 22:00:00,3.1493539999999998,0.850646,0.752348
2017-07-14 22:15:00,3.1493539999999998,0.850646,0.752348
2017-07-14 22:30:00,3.1493539999999998,0.850646,0.751586
2017-07-14 22:45:00,3.1432580000000003,0.8567419999999999,0.751586
2017-07-14 23:00:00,3.1432580000000003,0.8567419999999999,0.7485379999999999
2017-07-14 23:15:00,3.137162,0.8628379999999999,0.7485379999999999
2017-07-14 23:30:00,3.137162,0.8628379999999999,0.754634
2017-07-14 23:45:00,3.134114,0.865886,0.75311
2017-07-15 00:00:00,3.134114,0.865886,0.751586
2017-07-15 00:15:00,3.12497,0.8750300000000001,0.751586
2017-07-15 00:30:00,3.12497,0.8750300000000001,0.751586
2017-07-15 00:45:00,3.06401,0.93599,0.751586
2017-07-15 01:00:00,,1.173988,0.752348
2017-07-15 01:15:00,3.051818,0.948182,0.753872
2017-07-15 01:30:00,3.06401,0.93599,0.751586
2017-07-15 01:45:00,3.0670580000000003,0.9329419999999999,0.751586
2017-07-15 02:00:00,3.06401,0.93599,0.752348
2017-07-15 02:15:00,3.06401,0.93599,0.75692
2017-07-15 02:30:00,3.06401,0.93599,0.754634
2017-07-15 02:45:00,3.054866,0.945134,0.754634
2017-07-15 03:00:00,3.06401,0.93599,0.757682
2017-07-15 03:15:00,3.039626,0.9603740000000001,0.754634
2017-07-15 03:45:00,3.036832,0.963168,0.757682
2017-07-15 04:15:00,3.027688,0.972312,0.757682
2017-07-15 04:45:00,3.015496,0.9845039999999999,0.757682
2017-07-15 05:30:00,3.02972,0.97028,0.76327
2017-07-15 06:00:00,3.035308,0.9646919999999999,0.753618
2017-07-15 06:30:00,3.019814,0.980186,0.759714
2017-07-15 06:45:00,3.007114,0.992886,0.753618
2017-07-15 07:00:00,3.029466,0.970534,0.7571739999999999
2017-07-15 07:15:00,2.996446,1.0035539999999998,0.76327
2017-07-15 11:15:00,2.98146,1.01854,0.756158
2017-07-15 13:45:00,2.953012,1.046988,0.767842
2017-07-15 15:15:00,2.989588,1.010412,0.7617459999999999
2017-07-15 15:30:00,2.99162,1.00838,0.765048
2017-07-15 16:00:00,3.022354,0.977646,0.776986
2017-07-15 16:30:00,3.013972,0.986028,0.783844
2017-07-15 16:45:00,3.026926,0.973074,0.772922
2017-07-15 17:00:00,3.039626,0.9603740000000001,0.779018
2017-07-15 17:15:00,3.027434,0.9725659999999999,0.772922
2017-07-15 17:30:00,3.027434,0.9725659999999999,0.76835
2017-07-15 17:45:00,3.042674,0.9573259999999999,0.766826
2017-07-15 18:00:00,3.027434,0.9725659999999999,0.780542
2017-07-15 18:15:00,3.027434,0.9725659999999999,0.778256
2017-07-15 18:30:00,3.002796,0.9972039999999999,0.7759699999999999
2017-07-15 19:00:00,2.9906040000000003,1.009396,0.7759699999999999
2017-07-15 21:45:00,2.899418,1.100582,0.784098
2017-07-16 02:00:00,2.88621,1.11379,0.779272
2017-07-16 02:45:00,2.90145,1.09855,0.777748
2017-07-16 05:15:00,2.908054,1.091946,0.7746999999999999
2017-07-16 05:30:00,2.89891,1.10109,0.7746999999999999
2017-07-16 05:45:00,2.886464,1.113536,0.7746999999999999
2017-07-16 06:15:00,2.886718,1.1132819999999999,0.7716519999999999
2017-07-16 06:30:00,2.8562380000000003,1.143762,0.777748
2017-07-16 06:45:00,2.898402,1.1015979999999999,0.777748
2017-07-16 07:15:00,2.869954,1.130046,0.771906
2017-07-16 07:45:00,2.8808759999999998,1.119124,0.769874
2017-07-16 08:00:00,2.8930680000000004,1.1069319999999998,0.769874
2017-07-16 08:15:00,2.8808759999999998,1.119124,0.769874
2017-07-16 08:30:00,2.8808759999999998,1.119124,0.76835
2017-07-16 08:45:00,2.8808759999999998,1.119124,0.76835
2017-07-16 09:00:00,2.896116,1.103884,0.769874
2017-07-16 09:15:00,2.8808759999999998,1.119124,0.776732
2017-07-16 09:30:00,2.8808759999999998,1.119124,0.7759699999999999
2017-07-16 09:45:00,2.8930680000000004,1.1069319999999998,0.7759699999999999
2017-07-16 10:00:00,2.8930680000000004,1.1069319999999998,0.7820659999999999
2017-07-16 10:15:00,2.8930680000000004,1.1069319999999998,0.78359
2017-07-16 10:30:00,2.8930680000000004,1.1069319999999998,0.785114
2017-07-16 11:00:00,2.880368,1.119632,0.788162
2017-07-16 11:15:00,2.880622,1.119378,0.782828
2017-07-16 11:30:00,2.880368,1.119632,0.79121
2017-07-16 11:45:00,,1.439418,0.79121
2017-07-16 12:15:00,2.868684,1.131316,0.797306
2017-07-16 12:45:00,2.8747800000000003,1.1252199999999999,0.7927339999999999
2017-07-16 13:00:00,2.886972,1.113028,0.7942579999999999
2017-07-16 13:15:00,2.89002,1.10998,0.7942579999999999
2017-07-16 13:45:00,2.899164,1.1008360000000001,0.797306
2017-07-16 14:00:00,2.8930680000000004,1.1069319999999998,0.797306
2017-07-16 14:45:00,2.96622,1.03378,0.7965439999999999
2017-07-16 15:00:00,2.96749,1.0325099999999998,0.8000999999999999
2017-07-16 15:15:00,2.966728,1.033272,0.803402
2017-07-16 15:30:00,2.966982,1.033018,0.8000999999999999
2017-07-16 15:45:00,2.966728,1.033272,0.797306
2017-07-16 16:00:00,2.96622,1.03378,0.800354
2017-07-16 16:15:00,2.966982,1.033018,0.803148
2017-07-16 16:30:00,2.975364,1.024636,0.800354
2017-07-16 16:45:00,2.973078,1.026922,0.799338
2017-07-16 17:00:00,2.973586,1.026414,0.797052
2017-07-16 17:15:00,2.972824,1.0271759999999999,0.799592
2017-07-16 17:30:00,2.97638,1.02362,0.8023859999999999
2017-07-16 17:45:00,2.972062,1.027938,0.802894
2017-07-16 18:00:00,2.974856,1.0251439999999998,0.802894
2017-07-16 18:15:00,2.974856,1.0251439999999998,0.799846
2017-07-16 18:30:00,2.972062,1.027938,0.80264
2017-07-16 18:45:00,2.969776,1.030224,0.80264
2017-07-16 19:00:00,2.973332,1.026668,0.814578
2017-07-16 19:15:00,2.969522,1.030478,0.7957819999999999
2017-07-16 19:30:00,2.973586,1.026414,0.790194
2017-07-16 19:45:00,2.9715540000000003,1.028446,0.78994
2017-07-16 20:00:00,2.9710460000000003,1.028954,0.7871459999999999
2017-07-16 20:15:00,2.974856,1.0251439999999998,0.78994
2017-07-16 20:30:00,2.972062,1.027938,0.78994
2017-07-16 20:45:00,2.970792,1.0292080000000001,0.790194
2017-07-16 21:00:00,2.9702840000000004,1.0297159999999999,0.790194
2017-07-16 21:15:00,2.969776,1.030224,0.790448
2017-07-16 21:30:00,2.9679979999999997,1.032002,0.796798
2017-07-16 21:45:00,2.969522,1.030478,0.7965439999999999
2017-07-16 22:00:00,2.95606,1.04394,0.796798
2017-07-16 22:15:00,2.958346,1.0416539999999999,0.79629
2017-07-16 22:30:00,2.959362,1.040638,0.794512
2017-07-16 22:45:00,2.959362,1.040638,0.7952739999999999
2017-07-16 23:00:00,2.95987,1.04013,0.796036
2017-07-16 23:15:00,2.95987,1.04013,0.796036
2017-07-16 23:30:00,2.95987,1.04013,0.796036
2017-07-16 23:45:00,2.95606,1.04394,0.794766
