Date,melt_rate,melt_mmperh_smooth_6h,Qm3s,SOY,DOY
2018-07-15 08:45:00,0.4265920000000001,0.6616687500000018,0.14703750000000038,16879500.0,195.36458333333334
2018-07-15 09:00:00,0.5058420000000001,0.6923701666666685,0.15386003703703743,16880400.0,195.375
2018-07-15 09:15:00,0.4961580000000001,0.7327687500000019,0.1628375000000004,16881300.0,195.38541666666666
2018-07-15 09:30:00,0.5153420000000001,0.787234750000002,0.17494105555555597,16882200.0,195.39583333333334
2018-07-15 09:45:00,0.42334200000000005,0.843663250000002,0.18748072222222267,16883100.0,195.40625
2018-07-15 10:00:00,0.5447580000000001,0.8958507500000019,0.19907794444444485,16884000.0,195.41666666666666
2018-07-15 10:15:00,1.0818420000000002,0.9646084166666687,0.2143574259259264,16884900.0,195.42708333333334
2018-07-15 10:30:00,0.7266920000000001,1.0388584166666688,0.2308574259259264,16885800.0,195.4375
2018-07-15 10:45:00,1.475908,1.120173000000002,0.24892733333333378,16886700.0,195.44791666666666
2018-07-15 11:00:00,1.386508,1.1478181666666687,0.25507070370370416,16887600.0,195.45833333333334
2018-07-15 11:15:00,1.6476420000000005,1.1837237500000022,0.2630497222222227,16888500.0,195.46875
2018-07-15 11:30:00,1.282842,1.2036091666666688,0.26746870370370424,16889400.0,195.47916666666666
2018-07-15 11:45:00,1.0333920000000003,1.2197765000000023,0.27106144444444497,16890300.0,195.48958333333334
2018-07-15 12:00:00,0.9257920000000002,1.2348813333333355,0.27441807407407454,16891200.0,195.5
2018-07-15 12:15:00,1.176358,1.248020916666669,0.277337981481482,16892100.0,195.51041666666666
2018-07-15 12:30:00,1.5542420000000003,1.2509375833333356,0.27798612962963015,16893000.0,195.52083333333334
2018-07-15 12:45:00,1.6533920000000004,1.2581340833333354,0.2795853518518523,16893900.0,195.53125
2018-07-15 13:00:00,1.5777580000000002,1.2591861666666688,0.2798191481481487,16894800.0,195.54166666666666
2018-07-15 13:15:00,1.9979420000000006,1.2321680833333353,0.27381512962963006,16895700.0,195.55208333333334
2018-07-15 13:30:00,2.1448080000000003,1.2215785000000021,0.27146188888888934,16896600.0,195.5625
2018-07-15 13:45:00,2.4337420000000005,1.177200750000002,0.2616001666666671,16897500.0,195.57291666666666
2018-07-15 14:00:00,1.222892,1.1353215833333354,0.25229368518518563,16898400.0,195.58333333333334
2018-07-15 14:15:00,1.5956420000000004,1.0831326666666687,0.2406961481481486,16899300.0,195.59375
2018-07-15 14:30:00,1.0571920000000001,1.0481979166666686,0.2329328703703708,16900200.0,195.60416666666666
2018-07-15 14:45:00,0.8146080000000001,1.0221173333333355,0.2271371851851857,16901100.0,195.61458333333334
2018-07-15 15:00:00,0.8683580000000002,1.0061694166666688,0.2235932037037042,16902000.0,195.625
2018-07-15 15:15:00,0.8115080000000001,0.9791069166666687,0.21757931481481527,16902900.0,195.63541666666666
2018-07-15 15:30:00,0.585342,0.9340742500000022,0.20757205555555602,16903800.0,195.64583333333334
2018-07-15 15:45:00,0.5960580000000001,0.8849805000000023,0.19666233333333383,16904700.0,195.65625
2018-07-15 16:00:00,0.5700080000000001,0.8441117500000023,0.1875803888888894,16905600.0,195.66666666666666
2018-07-15 16:15:00,0.43340800000000007,0.7868471666666688,0.17485492592592639,16906500.0,195.67708333333334
2018-07-15 16:30:00,0.472542,0.7216173333333353,0.16035940740740784,16907400.0,195.6875
2018-07-15 16:45:00,0.41084200000000004,0.6528096666666686,0.14506881481481526,16908300.0,195.69791666666666
2018-07-15 17:00:00,0.3814080000000001,0.6369034166666686,0.14153409259259303,16909200.0,195.70833333333334
2018-07-15 17:15:00,0.39510800000000007,0.5970790833333354,0.1326842407407412,16910100.0,195.71875
2018-07-15 17:30:00,0.444408,0.5779165833333353,0.12842590740740784,16911000.0,195.72916666666666
2018-07-15 17:45:00,0.4074580000000001,0.5621936666666686,0.12493192592592635,16911900.0,195.73958333333334
2018-07-15 18:00:00,0.543042,0.5437853333333352,0.1208411851851856,16912800.0,195.75
2018-07-15 18:15:00,0.526858,0.5277853333333352,0.11728562962963004,16913700.0,195.76041666666666
2018-07-15 18:30:00,0.47345800000000005,0.5231151666666686,0.11624781481481525,16914600.0,195.77083333333334
2018-07-15 18:45:00,0.47514200000000006,0.5187047500000019,0.11526772222222266,16915500.0,195.78125
2018-07-15 19:00:00,0.5969080000000001,0.5139651666666686,0.11421448148148192,16916400.0,195.79166666666666
2018-07-15 19:15:00,0.6235920000000001,0.5163540833333353,0.11474535185185229,16917300.0,195.80208333333334
2018-07-15 19:30:00,0.579292,0.5171026666666686,0.11491170370370414,16918200.0,195.8125
2018-07-15 19:45:00,0.7823580000000001,0.5145575000000019,0.11434611111111152,16919100.0,195.82291666666666
2018-07-15 20:00:00,0.8411420000000001,0.5150880833333352,0.11446401851851895,16920000.0,195.83333333333334
2018-07-15 20:15:00,0.639858,0.5134922500000019,0.11410938888888932,16920900.0,195.84375
2018-07-15 20:30:00,0.597292,0.5084818333333353,0.1129959629629634,16921800.0,195.85416666666666
2018-07-15 20:45:00,0.43725800000000004,0.5034124166666686,0.11186942592592636,16922700.0,195.86458333333334
2018-07-15 21:00:00,0.42655800000000005,0.49234575000000197,0.10941016666666709,16923600.0,195.875
2018-07-15 21:15:00,0.42750800000000005,0.4817909166666687,0.1070646481481486,16924500.0,195.88541666666666
2018-07-15 21:30:00,0.47325800000000007,0.474984000000002,0.10555200000000045,16925400.0,195.89583333333334
2018-07-15 21:45:00,0.4902080000000001,0.468005500000002,0.10400122222222266,16926300.0,195.90625
2018-07-15 22:00:00,0.45625800000000005,0.45718258333333534,0.10159612962963008,16927200.0,195.91666666666666
2018-07-15 22:15:00,0.49074200000000007,0.44393325000000194,0.09865183333333377,16928100.0,195.92708333333334
2018-07-15 22:30:00,0.49050800000000006,0.43074575000000187,0.0957212777777782,16929000.0,195.9375
2018-07-15 22:45:00,0.349758,0.40955200000000186,0.09101155555555597,16929900.0,195.94791666666666
2018-07-15 23:00:00,0.39414200000000005,0.3850915833333352,0.08557590740740784,16930800.0,195.95833333333334
2018-07-15 23:15:00,0.356808,0.36747841666666853,0.0816618703703708,16931700.0,195.96875
2018-07-15 23:30:00,0.32415800000000006,0.35144158333333525,0.07809812962963004,16932600.0,195.97916666666666
2018-07-15 23:45:00,0.28579200000000005,0.34205133333333526,0.07601140740740785,16933500.0,195.98958333333334
2018-07-16 00:00:00,0.2774420000000001,0.33341108333333525,0.07409135185185228,16934400.0,196.0
2018-07-16 00:15:00,0.27354200000000006,0.32478541666666855,0.07217453703703745,16935300.0,196.01041666666666
2018-07-16 00:30:00,0.31009200000000003,0.3137097500000019,0.0697132777777782,16936200.0,196.02083333333334
2018-07-16 00:45:00,0.307658,0.30294933333333524,0.0673220740740745,16937100.0,196.03125
2018-07-16 01:00:00,0.337158,0.29314866666666856,0.06514414814814856,16938000.0,196.04166666666666
2018-07-16 01:15:00,0.305608,0.28163825000000187,0.0625862777777782,16938900.0,196.05208333333334
2018-07-16 01:30:00,0.262792,0.2707584166666685,0.060168537037037444,16939800.0,196.0625
2018-07-16 01:45:00,0.273708,0.2660369166666685,0.05911931481481522,16940700.0,196.07291666666666
2018-07-16 02:00:00,0.254092,0.2598140000000018,0.05773644444444485,16941600.0,196.08333333333334
2018-07-16 02:15:00,0.21714200000000003,0.25463625000000184,0.056585833333333745,16942500.0,196.09375
2018-07-16 02:30:00,0.212408,0.25131958333333515,0.0558487962962967,16943400.0,196.10416666666666
2018-07-16 02:45:00,0.211892,0.25033000000000183,0.0556288888888893,16944300.0,196.11458333333334
2018-07-16 03:00:00,0.219192,0.2507945833333352,0.05573212962963004,16945200.0,196.125
2018-07-16 03:15:00,0.22049200000000002,0.2529591666666685,0.05621314814814855,16946100.0,196.13541666666666
2018-07-16 03:30:00,0.20744200000000002,0.25345983333333516,0.05632440740740781,16947000.0,196.14583333333334
2018-07-16 03:45:00,0.23195800000000003,0.2506202500000018,0.0556933888888893,16947900.0,196.15625
2018-07-16 04:00:00,0.22104200000000004,0.24984875000000184,0.05552194444444486,16948800.0,196.16666666666666
2018-07-16 04:15:00,0.21449200000000002,0.24996958333333516,0.05554879629629671,16949700.0,196.17708333333334
2018-07-16 04:30:00,0.229392,0.2554535833333352,0.05676746296296337,16950600.0,196.1875
2018-07-16 04:45:00,0.236442,0.25930775000000184,0.057623944444444845,16951500.0,196.19791666666666
2018-07-16 05:00:00,0.244792,0.26065008333333517,0.05792224074074115,16952400.0,196.20833333333334
2018-07-16 05:15:00,0.232542,0.2668271666666685,0.059294925925926334,16953300.0,196.21875
2018-07-16 05:30:00,0.244558,0.27321400000000184,0.06071422222222263,16954200.0,196.22916666666666
2018-07-16 05:45:00,0.262042,0.2814167500000018,0.06253705555555596,16955100.0,196.23958333333334
2018-07-16 06:00:00,0.28859200000000007,0.28966325000000187,0.06436961111111153,16956000.0,196.25
2018-07-16 06:15:00,0.325492,0.29635558333333517,0.0658567962962967,16956900.0,196.26041666666666
2018-07-16 06:30:00,0.322108,0.30290558333333517,0.06731235185185225,16957800.0,196.27083333333334
2018-07-16 06:45:00,0.23950800000000003,0.3077861666666685,0.06839692592592633,16958700.0,196.28125
2018-07-16 07:00:00,0.31864200000000004,0.3196014166666685,0.07102253703703745,16959600.0,196.29166666666666
2018-07-16 07:15:00,0.308508,0.32811041666666857,0.07291342592592634,16960500.0,196.30208333333334
2018-07-16 07:30:00,0.3944080000000001,0.3402465000000019,0.07561033333333377,16961400.0,196.3125
