"Plot Title: thincamp"
"#","Date Time, GMT+00:00","Wind Direction, ø (LGR S/N: 20074514, SEN S/N: 20071712, LBL: WindDir)","Wind Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: WindVel)","Gust Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: GustVel)","Temp, °C (LGR S/N: 20074514, SEN S/N: 20075022, LBL: Temp)","RH, % (LGR S/N: 20074514, SEN S/N: 20075022, LBL: RH)","Solar Radiation, W/m² (LGR S/N: 20074514, SEN S/N: 20082582, LBL: sol1)"
6530,09/14/18 15:00:00,105.3,8.05,11.07,-4.957,78.800,303.1
6531,09/14/18 15:15:00,105.3,8.05,10.57,-4.804,78.200,318.1
6532,09/14/18 15:30:00,105.3,8.05,11.07,-4.621,78.100,411.9
6533,09/14/18 15:45:00,105.3,7.55,10.57,-4.469,78.900,403.1
6534,09/14/18 16:00:00,105.3,7.55,9.56,-4.348,78.800,476.9
6535,09/14/18 16:15:00,105.3,7.05,9.56,-4.348,79.600,508.1
6536,09/14/18 16:30:00,103.9,7.05,9.06,-4.257,79.200,535.6
6537,09/14/18 16:45:00,102.5,6.54,9.06,-4.076,80.200,558.1
6538,09/14/18 17:00:00,99.7,6.04,8.56,-3.896,80.800,589.4
6539,09/14/18 17:15:00,89.9,6.04,7.55,-3.807,80.600,620.6
6540,09/14/18 17:30:00,81.4,5.54,7.55,-3.747,79.900,651.9
6541,09/14/18 17:45:00,78.6,5.54,7.55,-3.657,79.900,656.9
6542,09/14/18 18:00:00,75.8,5.54,7.55,-3.687,80.500,603.1
6543,09/14/18 18:15:00,75.8,5.54,7.55,-3.687,80.900,693.1
6544,09/14/18 18:30:00,75.8,5.54,7.55,-3.657,81.600,689.4
6545,09/14/18 18:45:00,75.8,5.03,7.05,-3.657,82.300,691.9
6546,09/14/18 19:00:00,75.8,5.03,6.54,-3.836,83.300,515.6
6547,09/14/18 19:15:00,75.8,4.53,6.54,-3.807,84.100,594.4
6548,09/14/18 19:30:00,75.8,4.03,5.54,-3.866,85.100,581.9
6549,09/14/18 19:45:00,75.8,4.03,5.03,-4.016,85.000,456.9
6550,09/14/18 20:00:00,75.8,4.03,6.04,-4.106,85.100,350.6
6551,09/14/18 20:15:00,75.8,4.03,5.54,-4.257,85.300,319.4
6552,09/14/18 20:30:00,75.8,4.03,6.04,-4.439,85.600,63.1
6553,09/14/18 20:45:00,75.8,4.53,6.04,-4.712,85.600,158.1
6554,09/14/18 21:00:00,75.8,4.53,6.04,-5.049,85.500,33.1
6555,09/14/18 21:15:00,75.8,5.03,6.54,-5.049,85.500,24.4
6556,09/14/18 21:30:00,75.8,5.03,6.54,-5.049,84.900,19.4
6557,09/14/18 21:45:00,75.8,4.53,6.54,-5.418,85.600,18.1
6558,09/14/18 22:00:00,75.8,4.53,7.05,-5.449,84.800,3.1
6559,09/14/18 22:15:00,75.8,4.03,6.04,-5.542,85.300,0.6
6560,09/14/18 22:30:00,75.8,4.53,7.05,-5.667,84.300,0.6
6561,09/14/18 22:45:00,75.8,5.03,7.05,-5.480,83.700,0.6
6562,09/14/18 23:00:00,75.8,4.53,6.54,-5.326,84.200,0.6
6563,09/14/18 23:15:00,75.8,3.52,6.04,-5.295,85.000,0.6
6564,09/14/18 23:30:00,75.8,4.03,5.54,-5.049,85.100,0.6
6565,09/14/18 23:45:00,75.8,4.03,6.04,-4.987,85.600,0.6
6566,09/15/18 00:00:00,75.8,4.03,6.04,-4.773,85.700,0.6
6567,09/15/18 00:15:00,75.8,3.52,5.03,-4.651,86.500,0.6
6568,09/15/18 00:30:00,75.8,3.02,5.03,-4.499,86.700,0.6
6569,09/15/18 00:45:00,75.8,3.02,5.03,-4.378,87.500,0.6
6570,09/15/18 01:00:00,75.8,3.52,5.54,-4.257,87.900,0.6
6571,09/15/18 01:15:00,75.8,4.53,7.55,-4.499,87.100,0.6
6572,09/15/18 01:30:00,75.8,5.54,7.55,-4.987,86.100,0.6
6573,09/15/18 01:45:00,75.8,6.04,9.06,-5.049,85.400,0.6
6574,09/15/18 02:00:00,75.8,6.04,8.56,-5.049,85.300,0.6
6575,09/15/18 02:15:00,75.8,6.04,8.05,-5.079,85.000,0.6
6576,09/15/18 02:30:00,75.8,5.54,8.05,-5.172,85.800,0.6
6577,09/15/18 02:45:00,75.8,6.04,8.05,-5.418,85.300,0.6
6578,09/15/18 03:00:00,75.8,6.54,8.56,-5.605,84.900,0.6
6579,09/15/18 03:15:00,75.8,6.54,9.56,-5.916,86.100,0.6
6580,09/15/18 03:30:00,75.8,7.55,10.07,-6.199,85.500,0.6
6581,09/15/18 03:45:00,75.8,7.55,10.57,-5.979,85.800,0.6
6582,09/15/18 04:00:00,75.8,7.05,9.56,-5.760,86.400,0.6
6583,09/15/18 04:15:00,75.8,6.54,8.56,-5.480,86.600,0.6
6584,09/15/18 04:30:00,75.8,6.54,9.06,-5.233,86.600,0.6
6585,09/15/18 04:45:00,75.8,6.54,9.56,-5.141,85.900,0.6
6586,09/15/18 05:00:00,75.8,7.05,9.06,-5.264,84.800,0.6
6587,09/15/18 05:15:00,75.8,6.54,10.07,-5.233,84.900,0.6
6588,09/15/18 05:30:00,75.8,6.54,9.06,-5.233,84.200,0.6
6589,09/15/18 05:45:00,75.8,6.54,9.06,-5.295,84.700,0.6
6590,09/15/18 06:00:00,75.8,7.05,9.56,-5.110,83.500,0.6
6591,09/15/18 06:15:00,75.8,6.54,9.56,-5.110,84.600,0.6
6592,09/15/18 06:30:00,75.8,6.04,8.56,-5.049,84.600,0.6
6593,09/15/18 06:45:00,75.8,6.04,8.56,-5.110,84.200,0.6
6594,09/15/18 07:00:00,75.8,5.54,8.05,-4.773,84.400,0.6
6595,09/15/18 07:15:00,75.8,5.54,7.55,-4.560,84.400,0.6
6596,09/15/18 07:30:00,75.8,6.04,9.06,-4.926,84.100,0.6
6597,09/15/18 07:45:00,75.8,7.05,9.56,-5.172,83.800,0.6
6598,09/15/18 08:00:00,75.8,7.05,9.06,-5.233,83.600,0.6
6599,09/15/18 08:15:00,75.8,7.55,9.56,-5.357,83.300,0.6
6600,09/15/18 08:30:00,75.8,7.55,10.07,-5.418,82.700,3.1
6601,09/15/18 08:45:00,75.8,7.55,10.07,-5.542,82.800,6.9
6602,09/15/18 09:00:00,75.8,7.05,10.07,-5.636,83.600,15.6
6603,09/15/18 09:15:00,75.8,7.55,9.56,-5.574,83.000,20.6
6604,09/15/18 09:30:00,75.8,7.05,9.56,-5.605,83.100,24.4
6605,09/15/18 09:45:00,75.8,7.05,10.07,-5.698,83.100,30.6
6606,09/15/18 10:00:00,75.8,7.05,9.56,-5.605,82.900,39.4
6607,09/15/18 10:15:00,75.8,7.55,10.07,-5.636,82.700,58.1
6608,09/15/18 10:30:00,75.8,6.54,9.56,-5.698,83.300,60.6
6609,09/15/18 10:45:00,75.8,7.55,10.07,-5.698,82.400,68.1
6610,09/15/18 11:00:00,75.8,7.55,10.57,-5.574,81.300,95.6
6611,09/15/18 11:15:00,75.8,7.55,10.57,-5.605,81.800,99.4
6612,09/15/18 11:30:00,75.8,7.55,9.56,-5.388,81.500,96.9
6613,09/15/18 11:45:00,75.8,7.05,9.06,-5.295,82.500,115.6
6614,09/15/18 12:00:00,75.8,6.54,9.06,-5.110,81.600,123.1
6615,09/15/18 12:15:00,75.8,7.05,9.06,-5.141,81.900,118.1
6616,09/15/18 12:30:00,75.8,6.54,9.56,-5.049,82.900,125.6
6617,09/15/18 12:45:00,75.8,6.04,9.56,-4.804,82.300,130.6
6618,09/15/18 13:00:00,75.8,6.54,9.56,-4.712,82.200,145.6
6619,09/15/18 13:15:00,75.8,6.04,9.06,-4.651,82.800,170.6
6620,09/15/18 13:30:00,75.8,6.54,8.56,-4.590,82.800,165.6
6621,09/15/18 13:45:00,75.8,6.04,8.56,-4.287,83.100,176.9
6622,09/15/18 14:00:00,75.8,5.54,8.05,-4.197,82.500,183.1
6623,09/15/18 14:15:00,75.8,6.04,8.56,-4.076,82.300,200.6
6624,09/15/18 14:30:00,75.8,5.54,7.55,-4.016,83.200,168.1
6625,09/15/18 14:45:00,75.8,5.03,6.54,-3.926,84.000,181.9
6626,09/15/18 15:00:00,75.8,5.54,7.55,-3.986,84.000,173.1
6627,09/15/18 15:15:00,75.8,5.54,7.55,-4.106,83.900,169.4
6628,09/15/18 15:30:00,75.8,5.54,8.05,-4.106,84.400,163.1
6629,09/15/18 15:45:00,75.8,5.54,7.55,-4.106,84.100,158.1
6630,09/15/18 16:00:00,75.8,5.54,8.05,-4.016,84.400,149.4
6631,09/15/18 16:15:00,75.8,4.53,6.54,-3.747,84.600,143.1
6632,09/15/18 16:30:00,75.8,4.53,6.54,-3.687,84.700,141.9
6633,09/15/18 16:45:00,75.8,4.53,6.54,-3.687,84.600,150.6
6634,09/15/18 17:00:00,75.8,4.53,6.04,-3.390,83.300,173.1
6635,09/15/18 17:15:00,75.8,3.52,5.03,-3.183,84.100,185.6
6636,09/15/18 17:30:00,75.8,3.02,5.03,-3.094,83.900,161.9
6637,09/15/18 17:45:00,75.8,3.02,5.03,-3.153,84.300,150.6
6638,09/15/18 18:00:00,75.8,3.02,5.03,-2.976,85.200,150.6
6639,09/15/18 18:15:00,75.8,2.52,4.03,-2.918,84.600,148.1
6640,09/15/18 18:30:00,75.8,2.52,3.52,-2.771,84.400,138.1
6641,09/15/18 18:45:00,74.4,1.51,3.02,-2.654,85.200,131.9
6642,09/15/18 19:00:00,74.4,1.51,3.02,-2.712,85.300,109.4
6643,09/15/18 19:15:00,74.4,1.01,2.52,-2.654,85.600,93.1
6644,09/15/18 19:30:00,75.8,0.50,2.01,-2.566,83.700,81.9
6645,09/15/18 19:45:00,75.8,0.00,1.51,-2.596,85.200,74.4
6646,09/15/18 20:00:00,75.8,1.01,2.01,-2.918,85.300,65.6
6647,09/15/18 20:15:00,75.8,1.51,3.02,-3.242,84.600,53.1
6648,09/15/18 20:30:00,75.8,1.51,3.02,-3.360,86.000,41.9
6649,09/15/18 20:45:00,75.8,1.51,2.52,-3.419,86.600,29.4
6650,09/15/18 21:00:00,75.8,1.51,2.52,-3.449,87.100,20.6
6651,09/15/18 21:15:00,75.8,1.01,2.52,-3.568,86.700,13.1
6652,09/15/18 21:30:00,74.4,2.01,3.02,-3.627,85.900,6.9
6653,09/15/18 21:45:00,75.8,1.51,3.02,-3.777,85.900,3.1
6654,09/15/18 22:00:00,74.4,1.51,2.52,-3.777,85.400,0.6
6655,09/15/18 22:15:00,75.8,1.01,2.01,-3.747,85.900,0.6
6656,09/15/18 22:30:00,74.4,0.50,2.01,-3.807,87.100,0.6
6657,09/15/18 22:45:00,74.4,0.00,1.51,-3.926,88.300,0.6
6658,09/15/18 23:00:00,74.4,0.50,1.51,-3.986,86.000,0.6
6659,09/15/18 23:15:00,74.4,0.50,2.52,-3.956,85.500,0.6
6660,09/15/18 23:30:00,74.4,2.52,4.03,-4.227,85.600,0.6
6661,09/15/18 23:45:00,74.4,2.01,4.03,-4.137,85.500,0.6
6662,09/16/18 00:00:00,74.4,2.52,4.53,-4.590,85.100,0.6
6663,09/16/18 00:15:00,74.4,3.52,5.54,-4.987,85.100,0.6
6664,09/16/18 00:30:00,74.4,3.52,5.03,-5.202,84.800,0.6
6665,09/16/18 00:45:00,74.4,4.03,5.54,-5.480,85.200,0.6
6666,09/16/18 01:00:00,74.4,4.53,6.54,-5.760,86.000,0.6
6667,09/16/18 01:15:00,74.4,5.03,6.54,-5.854,86.300,0.6
6668,09/16/18 01:30:00,74.4,4.53,6.04,-5.449,86.500,0.6
6669,09/16/18 01:45:00,74.4,4.03,6.04,-5.357,86.400,0.6
6670,09/16/18 02:00:00,74.4,3.52,5.54,-5.202,87.000,0.6
6671,09/16/18 02:15:00,74.4,3.52,5.03,-5.172,86.600,0.6
6672,09/16/18 02:30:00,74.4,4.03,6.04,-5.449,86.500,0.6
6673,09/16/18 02:45:00,74.4,4.53,6.04,-5.511,86.100,0.6
6674,09/16/18 03:00:00,74.4,5.03,7.55,-5.729,86.000,0.6
6675,09/16/18 03:15:00,74.4,5.54,7.55,-6.388,88.000,0.6
6676,09/16/18 03:30:00,74.4,6.04,8.05,-6.294,88.000,0.6
6677,09/16/18 03:45:00,74.4,5.54,7.55,-6.199,85.600,0.6
6678,09/16/18 04:00:00,74.4,5.54,8.05,-6.420,85.100,0.6
6679,09/16/18 04:15:00,74.4,5.54,7.55,-6.105,85.400,0.6
6680,09/16/18 04:30:00,74.4,5.03,7.05,-6.294,85.100,0.6
6681,09/16/18 04:45:00,74.4,5.54,7.55,-6.325,84.700,0.6
6682,09/16/18 05:00:00,74.4,5.54,7.05,-6.547,84.100,0.6
6683,09/16/18 05:15:00,74.4,5.54,7.55,-6.962,82.700,0.6
6684,09/16/18 05:30:00,74.4,6.04,8.05,-7.090,81.400,0.6
6685,09/16/18 05:45:00,74.4,5.54,7.55,-7.219,80.900,0.6
6686,09/16/18 06:00:00,74.4,6.04,8.05,-7.348,80.800,0.6
6687,09/16/18 06:15:00,74.4,5.54,7.55,-7.575,80.900,0.6
6688,09/16/18 06:30:00,74.4,6.04,8.05,-7.706,80.600,0.6
6689,09/16/18 06:45:00,74.4,5.54,7.55,-7.804,81.300,0.6
6690,09/16/18 07:00:00,74.4,5.54,7.05,-7.902,82.100,0.6
6691,09/16/18 07:15:00,74.4,5.54,7.05,-8.132,81.900,0.6
6692,09/16/18 07:30:00,74.4,5.54,7.55,-8.430,81.900,0.6
6693,09/16/18 07:45:00,74.4,5.54,7.55,-8.331,82.100,0.6
6694,09/16/18 08:00:00,74.4,5.54,7.05,-8.397,81.800,0.6
6695,09/16/18 08:15:00,74.4,5.03,7.05,-8.331,81.400,0.6
6696,09/16/18 08:30:00,74.4,5.54,7.55,-7.706,80.800,1.9
6697,09/16/18 08:45:00,74.4,5.54,8.05,-8.033,80.600,5.6
6698,09/16/18 09:00:00,74.4,5.54,8.56,-8.000,80.000,9.4
6699,09/16/18 09:15:00,74.4,6.04,8.05,-8.033,79.100,16.9
6700,09/16/18 09:30:00,74.4,6.04,8.56,-8.066,78.000,19.4
6701,09/16/18 09:45:00,74.4,5.54,8.05,-7.968,76.800,24.4
6702,09/16/18 10:00:00,74.4,6.04,8.56,-8.000,75.600,29.4
6703,09/16/18 10:15:00,74.4,6.04,8.56,-7.935,75.300,31.9
6704,09/16/18 10:30:00,74.4,6.04,8.05,-7.902,73.900,35.6
6705,09/16/18 10:45:00,74.4,6.54,9.56,-7.640,71.600,38.1
6706,09/16/18 11:00:00,74.4,7.05,9.06,-7.804,72.700,40.6
6707,09/16/18 11:15:00,74.4,7.05,9.56,-7.673,72.000,44.4
6708,09/16/18 11:30:00,74.4,7.55,10.57,-7.543,70.900,48.1
6709,09/16/18 11:45:00,74.4,8.05,11.07,-7.608,70.600,51.9
6710,09/16/18 12:00:00,74.4,8.05,11.07,-7.348,69.600,61.9
6711,09/16/18 12:15:00,74.4,8.05,11.58,-7.284,70.800,58.1
6712,09/16/18 12:30:00,74.4,8.05,11.07,-7.381,71.400,60.6
6713,09/16/18 12:45:00,74.4,7.55,10.07,-7.413,72.900,65.6
6714,09/16/18 13:00:00,74.4,7.55,10.07,-7.543,74.100,69.4
6715,09/16/18 13:15:00,74.4,8.05,10.57,-7.413,73.100,79.4
6716,09/16/18 13:30:00,74.4,7.55,10.57,-7.381,73.800,84.4
6717,09/16/18 13:45:00,74.4,7.55,10.57,-7.348,76.100,114.4
6718,09/16/18 14:00:00,74.4,7.05,9.56,-6.898,75.200,180.6
6719,09/16/18 14:15:00,74.4,7.05,9.06,-6.610,75.700,255.6
6720,09/16/18 14:30:00,74.4,7.55,9.56,-6.642,76.000,229.4
6721,09/16/18 14:45:00,74.4,7.05,9.56,-6.199,75.100,334.4
6722,09/16/18 15:00:00,74.4,6.54,9.06,-6.294,76.600,229.4
6723,09/16/18 15:15:00,74.4,6.54,9.06,-6.168,76.900,314.4
6724,09/16/18 15:30:00,74.4,6.54,9.06,-6.105,76.900,271.9
6725,09/16/18 15:45:00,74.4,7.05,9.06,-5.760,77.700,359.4
6726,09/16/18 16:00:00,74.4,6.54,9.06,-5.823,78.300,221.9
6727,09/16/18 16:15:00,74.4,6.04,8.05,-5.791,79.200,190.6
6728,09/16/18 16:30:00,74.4,5.54,7.55,-5.574,80.500,248.1
6729,09/16/18 16:45:00,74.4,5.03,7.55,-5.295,82.300,231.9
6730,09/16/18 17:00:00,74.4,5.03,6.54,-5.049,81.600,318.1
6731,09/16/18 17:15:00,74.4,5.03,6.54,-5.141,82.000,234.4
6732,09/16/18 17:30:00,74.4,4.53,6.54,-5.049,82.700,179.4
6733,09/16/18 17:45:00,74.4,4.03,6.04,-4.865,83.200,233.1
6734,09/16/18 18:00:00,74.4,3.52,5.54,-4.773,84.500,161.9
6735,09/16/18 18:15:00,74.4,2.52,4.53,-4.651,85.300,133.1
6736,09/16/18 18:30:00,74.4,2.01,3.52,-4.651,86.800,116.9
6737,09/16/18 18:45:00,74.4,2.01,3.52,-4.621,87.900,93.1
6738,09/16/18 19:00:00,74.4,2.52,4.03,-4.621,88.600,88.1
6739,09/16/18 19:15:00,74.4,2.01,3.52,-4.590,89.500,78.1
6740,09/16/18 19:30:00,74.4,2.01,4.03,-4.590,89.500,70.6
6741,09/16/18 19:45:00,74.4,2.52,4.03,-4.621,89.500,48.1
6742,09/16/18 20:00:00,74.4,2.52,4.03,-4.621,90.200,39.4
6743,09/16/18 20:15:00,74.4,2.01,4.03,-4.651,90.200,38.1
6744,09/16/18 20:30:00,74.4,2.01,3.52,-4.712,89.900,31.9
6745,09/16/18 20:45:00,74.4,2.01,3.02,-4.865,90.100,24.4
6746,09/16/18 21:00:00,74.4,2.52,3.52,-4.957,89.800,16.9
6747,09/16/18 21:15:00,74.4,2.52,4.03,-4.834,89.900,9.4
6748,09/16/18 21:30:00,74.4,3.02,4.53,-4.682,90.900,5.6
6749,09/16/18 21:45:00,74.4,3.02,5.03,-4.712,93.100,1.9
6750,09/16/18 22:00:00,74.4,3.02,4.53,-4.651,93.900,0.6
6751,09/16/18 22:15:00,74.4,3.02,5.03,-4.743,92.700,0.6
6752,09/16/18 22:30:00,74.4,3.52,5.54,-4.865,87.900,0.6
6753,09/16/18 22:45:00,74.4,5.03,7.55,-5.110,86.700,0.6
6754,09/16/18 23:00:00,74.4,5.54,7.55,-5.357,86.400,0.6
6755,09/16/18 23:15:00,74.4,5.54,8.05,-5.326,85.600,0.6
6756,09/16/18 23:30:00,74.4,5.03,6.54,-5.511,83.900,0.6
6757,09/16/18 23:45:00,74.4,5.03,6.54,-5.605,84.200,0.6
6758,09/17/18 00:00:00,74.4,5.54,8.05,-5.698,83.100,0.6
6759,09/17/18 00:15:00,74.4,5.03,7.05,-5.729,82.800,0.6
6760,09/17/18 00:30:00,74.4,5.03,7.55,-5.542,82.100,0.6
6761,09/17/18 00:45:00,74.4,5.54,7.55,-5.480,82.800,0.6
6762,09/17/18 01:00:00,74.4,5.03,7.05,-5.449,84.000,0.6
6763,09/17/18 01:15:00,74.4,5.54,7.05,-5.357,84.400,0.6
6764,09/17/18 01:30:00,74.4,5.03,7.05,-5.233,84.400,0.6
6765,09/17/18 01:45:00,74.4,5.54,7.55,-5.264,84.800,0.6
6766,09/17/18 02:00:00,74.4,5.03,7.05,-5.172,84.200,0.6
6767,09/17/18 02:15:00,74.4,5.03,7.55,-5.079,83.000,0.6
6768,09/17/18 02:30:00,74.4,5.54,8.05,-5.202,82.400,0.6
6769,09/17/18 02:45:00,74.4,5.54,8.56,-5.357,81.200,0.6
6770,09/17/18 03:00:00,74.4,4.53,7.55,-5.667,80.100,0.6
6771,09/17/18 03:15:00,74.4,6.04,8.56,-5.791,80.000,0.6
6772,09/17/18 03:30:00,74.4,6.54,9.06,-5.760,79.800,0.6
6773,09/17/18 03:45:00,74.4,8.05,10.57,-5.449,78.600,0.6
6774,09/17/18 04:00:00,74.4,8.56,11.07,-5.574,77.900,0.6
6775,09/17/18 04:15:00,74.4,7.55,10.07,-5.791,78.800,0.6
6776,09/17/18 04:30:00,74.4,7.55,10.57,-5.854,77.600,0.6
6777,09/17/18 04:45:00,74.4,6.04,8.56,-6.010,78.400,0.6
6778,09/17/18 05:00:00,74.4,6.54,9.06,-5.823,78.200,0.6
6779,09/17/18 05:15:00,74.4,5.54,8.05,-6.136,79.100,0.6
6780,09/17/18 05:30:00,74.4,5.54,8.05,-6.168,79.900,0.6
6781,09/17/18 05:45:00,74.4,7.05,10.57,-5.948,77.800,0.6
6782,09/17/18 06:00:00,74.4,7.55,11.07,-5.760,77.000,0.6
6783,09/17/18 06:15:00,74.4,7.05,9.56,-5.791,77.100,0.6
6784,09/17/18 06:30:00,74.4,6.04,9.06,-6.105,77.800,0.6
6785,09/17/18 06:45:00,74.4,5.54,8.05,-6.073,77.700,0.6
6786,09/17/18 07:00:00,74.4,6.54,9.56,-6.042,76.500,0.6
6787,09/17/18 07:15:00,74.4,7.05,10.07,-5.979,75.700,0.6
6788,09/17/18 07:30:00,74.4,7.05,9.56,-6.231,75.700,0.6
6789,09/17/18 07:45:00,74.4,7.05,10.07,-6.357,75.200,0.6
6790,09/17/18 08:00:00,74.4,7.05,10.07,-6.898,76.900,0.6
6791,09/17/18 08:15:00,74.4,6.54,8.56,-7.155,77.400,0.6
6792,09/17/18 08:30:00,74.4,6.04,8.05,-7.413,77.900,1.9
6793,09/17/18 08:45:00,74.4,6.04,9.06,-7.348,76.400,4.4
6794,09/17/18 09:00:00,74.4,7.05,10.07,-7.575,75.900,8.1
6795,09/17/18 09:15:00,74.4,7.05,10.07,-7.381,74.300,13.1
6796,09/17/18 09:30:00,74.4,7.05,9.56,-7.090,72.200,18.1
6797,09/17/18 09:45:00,74.4,6.54,8.56,-7.251,72.600,21.9
6798,09/17/18 10:00:00,74.4,7.55,10.07,-6.962,71.000,26.9
6799,09/17/18 10:15:00,74.4,8.05,10.57,-6.930,70.800,31.9
6800,09/17/18 10:30:00,74.4,7.55,10.57,-6.898,71.700,36.9
6801,09/17/18 10:45:00,74.4,7.05,10.07,-6.706,72.900,41.9
6802,09/17/18 11:00:00,74.4,7.05,10.07,-6.483,72.800,46.9
6803,09/17/18 11:15:00,74.4,6.54,9.06,-6.357,72.400,48.1
6804,09/17/18 11:30:00,74.4,5.54,8.05,-6.231,72.900,45.6
6805,09/17/18 11:45:00,74.4,6.54,10.07,-6.105,73.000,48.1
6806,09/17/18 12:00:00,74.4,7.05,10.07,-5.636,71.500,53.1
6807,09/17/18 12:15:00,74.4,7.55,11.07,-5.542,72.900,53.1
6808,09/17/18 12:30:00,74.4,7.55,10.07,-5.357,74.200,56.9
6809,09/17/18 12:45:00,74.4,8.05,10.57,-5.326,75.700,56.9
6810,09/17/18 13:00:00,74.4,7.55,10.57,-5.202,76.700,63.1
6811,09/17/18 13:15:00,74.4,7.55,10.07,-5.079,77.800,70.6
6812,09/17/18 13:30:00,74.4,7.55,10.07,-4.926,78.800,70.6
6813,09/17/18 13:45:00,74.4,7.05,9.56,-4.773,78.700,93.1
6814,09/17/18 14:00:00,74.4,6.04,8.05,-4.439,78.500,139.4
6815,09/17/18 14:15:00,74.4,6.54,8.56,-4.197,77.400,193.1
6816,09/17/18 14:30:00,74.4,6.54,8.56,-4.318,78.900,229.4
6817,09/17/18 14:45:00,75.8,6.54,9.06,-4.106,78.300,260.6
6818,09/17/18 15:00:00,75.8,6.54,9.06,-3.807,78.200,294.4
6819,09/17/18 15:15:00,75.8,7.05,10.07,-3.657,77.900,325.6
6820,09/17/18 15:30:00,75.8,5.54,8.05,-3.598,78.700,381.9
6821,09/17/18 15:45:00,81.4,5.03,7.05,-3.419,79.000,411.9
6822,09/17/18 16:00:00,84.2,4.53,7.55,-3.419,79.700,406.9
6823,09/17/18 16:15:00,82.8,4.53,7.05,-3.330,80.000,466.9
6824,09/17/18 16:30:00,81.4,4.53,7.05,-3.271,80.600,495.6
6825,09/17/18 16:45:00,82.8,4.53,7.05,-3.153,81.100,549.4
6826,09/17/18 17:00:00,82.8,4.03,6.04,-3.065,81.900,565.6
6827,09/17/18 17:15:00,80.0,5.54,8.56,-2.859,79.100,564.4
6828,09/17/18 17:30:00,84.2,5.03,8.05,-2.918,81.500,611.9
6829,09/17/18 17:45:00,82.8,4.53,6.04,-2.888,81.700,619.4
6830,09/17/18 18:00:00,77.2,4.03,5.54,-2.830,82.400,623.1
6831,09/17/18 18:15:00,80.0,5.03,6.54,-2.742,81.700,640.6
6832,09/17/18 18:30:00,78.6,5.03,7.05,-2.800,81.300,639.4
6833,09/17/18 18:45:00,81.4,4.53,7.05,-2.947,82.600,634.4
6834,09/17/18 19:00:00,84.2,3.52,5.03,-2.947,82.200,629.4
6835,09/17/18 19:15:00,80.0,3.02,5.03,-3.065,83.200,624.4
6836,09/17/18 19:30:00,77.2,3.52,5.03,-3.301,82.800,605.6
6837,09/17/18 19:45:00,73.0,2.52,4.03,-3.330,82.200,579.4
6838,09/17/18 20:00:00,74.4,3.52,5.54,-3.508,81.100,306.9
6839,09/17/18 20:15:00,77.2,4.53,6.54,-3.717,80.700,360.6
6840,09/17/18 20:30:00,78.6,4.53,6.54,-4.167,82.200,206.9
6841,09/17/18 20:45:00,78.6,5.03,7.05,-4.227,81.500,225.6
6842,09/17/18 21:00:00,81.4,5.54,7.55,-4.227,80.100,194.4
6843,09/17/18 21:15:00,81.4,5.54,7.05,-4.499,79.300,176.9
6844,09/17/18 21:30:00,81.4,4.53,6.54,-4.834,79.600,166.9
6845,09/17/18 21:45:00,81.4,5.03,7.05,-4.895,78.300,19.4
6846,09/17/18 22:00:00,81.4,6.04,8.05,-4.865,77.100,8.1
6847,09/17/18 22:15:00,81.4,6.04,8.56,-5.141,77.000,1.9
6848,09/17/18 22:30:00,81.4,6.54,9.56,-5.141,75.400,0.6
6849,09/17/18 22:45:00,81.4,7.05,10.07,-4.987,73.400,0.6
6850,09/17/18 23:00:00,81.4,7.05,9.06,-5.295,74.300,0.6
6851,09/17/18 23:15:00,81.4,6.54,9.06,-5.542,73.600,0.6
6852,09/17/18 23:30:00,81.4,7.05,9.06,-5.574,73.900,0.6
6853,09/17/18 23:45:00,81.4,7.05,9.06,-5.480,72.300,0.6
6854,09/18/18 00:00:00,81.4,7.05,10.07,-5.574,72.300,0.6
6855,09/18/18 00:15:00,81.4,7.05,10.07,-5.854,72.700,0.6
6856,09/18/18 00:30:00,81.4,7.05,9.56,-5.885,73.200,0.6
6857,09/18/18 00:45:00,81.4,7.55,10.07,-5.760,71.600,0.6
6858,09/18/18 01:00:00,81.4,8.05,10.57,-6.010,71.600,0.6
6859,09/18/18 01:15:00,81.4,7.55,10.07,-5.729,70.700,0.6
6860,09/18/18 01:30:00,81.4,7.55,10.57,-6.168,72.100,0.6
6861,09/18/18 01:45:00,81.4,8.05,10.57,-6.168,71.200,0.6
6862,09/18/18 02:00:00,81.4,8.56,12.08,-6.262,71.600,0.6
6863,09/18/18 02:15:00,81.4,9.06,12.08,-6.294,72.000,0.6
6864,09/18/18 02:30:00,81.4,8.05,11.58,-6.168,72.400,0.6
6865,09/18/18 02:45:00,81.4,9.06,12.58,-5.885,71.100,0.6
6866,09/18/18 03:00:00,81.4,9.56,13.09,-5.667,70.200,0.6
6867,09/18/18 03:15:00,81.4,9.56,13.09,-5.916,70.700,0.6
6868,09/18/18 03:30:00,81.4,9.56,13.09,-5.979,71.400,0.6
6869,09/18/18 03:45:00,81.4,9.56,12.58,-6.262,71.900,0.6
6870,09/18/18 04:00:00,81.4,10.07,13.09,-5.948,70.100,0.6
6871,09/18/18 04:15:00,81.4,10.07,13.09,-5.854,70.700,0.6
