Day (2012),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX Velocity (m/a),25N1 Velocity (m/a),FOXX Bed Separation (m),25N1 Bed Separation (m),Temperature (*C),Moulin 3 Dday,Moulin 3 (m),Moulin 4 Dday,Moulin 4 (m)
172.9166667,689.652266,690.0119366,645.1844414,114.1228636,116.2770997,0.621747759,0.168424662,4.69531976,204.0555556,487.5503727,,
172.9270833,689.7899255,690.00174,645.33063,114.2370366,116.1859341,0.621513028,0.168479616,4.662759766,204.0590278,486.2316378,,
172.9375,689.896994,690.00174,645.4859423,113.6559779,115.5245053,0.621238974,0.168512051,4.632079803,204.0625,484.8866264,,
172.9479167,690.009161,690.093513,645.6312759,112.6316108,114.6620115,0.620999274,0.168506769,4.614759803,204.0659722,483.5816315,,
172.9583333,690.121328,690.1343013,645.7907141,112.2077136,113.832262,0.620841688,0.168559621,4.605039815,204.0694444,482.3051273,,
172.96875,690.264086,690.246468,645.969235,112.1911957,113.5148102,0.620671626,0.168570265,4.599119815,204.0729167,481.0491199,,
172.9791667,690.417041,690.3127486,646.1444172,112.0842605,112.4534404,0.620429869,0.168585136,4.600839766,204.0763889,479.7726133,,
172.9895833,690.5547005,690.3739303,646.3229029,112.1740186,111.6187973,0.620134199,0.168596486,4.583239802,204.0798611,478.6424265,,
173,690.722951,690.470802,646.4856,113.0254126,112.2391977,0.619897271,0.168525971,4.573119777,204.0833333,477.5683292,,
173.0104167,690.845315,690.5202999,646.6316828,112.8670961,112.3289374,0.619612597,0.168456406,4.570559801,204.0868056,476.477462,,
173.0208333,690.947285,690.5158387,646.7677947,112.6193355,111.8786971,0.619288901,0.16823463,4.586999813,204.0902778,475.2984168,,
173.03125,691.039058,690.5113775,646.8947679,112.1674468,111.6677538,0.6189426,0.167973814,4.603319812,204.09375,474.1912494,,
173.0416667,691.171619,690.5069164,647.0067956,111.8469017,111.5699593,0.618568212,0.167743795,4.630639738,204.0972222,473.0852828,,
173.0520833,691.232801,690.5024552,647.1038806,111.8709651,111.6176476,0.618101979,0.1674752,4.642399737,204.1006944,472.048675,,
173.0625,691.283786,690.497994,647.2001306,111.6145217,111.5774467,0.617609504,0.167217628,4.646439713,204.1041667,471.0178008,,
173.0729167,691.3398695,690.4935328,647.2922271,111.5896463,112.1951336,0.617072376,0.166934622,4.642839738,204.1076389,470.1133444,,
173.0833333,691.355165,690.4890716,647.3826596,111.0894244,112.8925143,0.616517964,0.166634861,4.643159738,204.1111111,469.107339,,
173.09375,691.4112485,690.4846104,647.4772356,110.5083181,113.5509166,0.615974542,0.166391566,4.635959726,204.1145833,468.1525851,,
173.1041667,691.436741,690.4801492,647.5601928,109.7563898,113.5797961,0.615428303,0.166089714,4.655439884,204.1180556,467.2074771,,
173.1145833,691.4316425,690.4756881,647.6207491,109.1963457,113.3863597,0.614871962,0.16580151,4.697479876,204.1215278,466.2932975,,
173.125,691.416347,690.4712269,647.6837919,108.4049302,113.6441225,0.614324088,0.165567529,4.727599895,204.125,465.441391,,
173.1354167,691.457135,690.4667657,647.7493209,107.6289843,113.9007985,0.61376079,0.165290439,4.759519894,204.1284722,464.4901028,,
173.1458333,691.395953,690.4623045,647.8048943,106.9982021,114.3749276,0.613236336,0.164993891,4.78179998,204.1319444,463.5620726,,
173.15625,691.375559,690.4578433,647.8438775,105.8528919,114.3290079,0.612738957,0.164723358,4.819359925,204.1354167,462.6449503,,
173.1666667,691.314377,690.4533821,647.864613,105.1531183,114.4133953,0.612245608,0.164376395,4.809279949,204.1388889,461.765416,,
173.1770833,691.263392,690.4096202,647.8654424,104.9739445,115.0088339,0.611809036,0.164022938,4.812519998,204.1423611,460.8836856,,
173.1875,691.181816,690.348438,647.8621247,105.0312674,115.6291754,0.611316367,0.163606638,4.827159992,204.1458333,459.9982125,,
173.1979167,691.0645505,690.2133277,647.85466,104.9980182,116.2305251,0.610763161,0.163078165,4.878039821,204.1493056,459.0628731,,
173.2083333,690.926891,690.2056798,647.8463658,104.8576086,116.5503093,0.610068028,0.162423955,4.900319797,204.1527778,458.1966143,,
173.21875,690.8963,690.1368501,647.8770541,104.1149255,116.4772648,0.609328911,0.161733787,4.914999785,204.15625,457.3038819,,
173.2291667,690.79433,690.10371,647.914377,103.8910751,117.1142036,0.608600878,0.161001283,4.93155959,204.1597222,456.5500076,,
173.2395833,690.8096255,690.0884146,647.9508698,103.3319315,117.2409303,0.607926934,0.160270941,4.909999669,204.1631944,455.7746984,,
173.25,690.814724,690.083316,648.021365,101.470515,115.3087973,0.607211242,0.159586338,4.905639657,204.1666667,454.9553861,,
173.2604167,690.916694,690.113907,648.1366396,100.7737336,114.0306362,0.606548416,0.15889046,4.90315962,204.1701389,454.219194,,
173.2708333,690.988073,690.1444982,648.2767836,100.9162287,113.9032833,0.605963138,0.158327075,4.879719566,204.1736111,453.4914647,,
173.28125,691.110437,690.195483,648.446766,100.3489135,112.8131554,0.605487586,0.157881242,4.842919578,204.1770833,452.8090317,,
173.2916667,691.30418,690.3076495,648.6192195,99.8099105,111.8220458,0.605098013,0.157508258,4.811879627,204.1805556,452.1815969,,
173.3020833,691.4316425,690.3688319,648.7891694,98.80318362,111.1629774,0.604890322,0.157349894,4.777239738,204.1840278,451.4619577,,
173.3125,691.620287,690.430014,648.9649056,98.10222858,110.5887353,0.604854198,0.157283168,4.765639787,204.1875,450.7592663,,
173.3229167,691.7885375,690.5141392,649.1447687,97.05548265,109.5363443,0.604922438,0.157341447,4.746399909,204.1909722,450.0684334,,
173.3333333,691.977182,690.5982644,649.3295861,96.76783429,109.0036593,0.605148591,0.157551028,4.746279859,204.1944444,449.4334733,,
173.34375,692.1658265,690.6823895,649.5110699,96.76225402,108.604309,0.605386587,0.15786173,4.734559908,204.1979167,448.740139,,
173.3541667,692.262698,690.7665147,649.6535922,97.19101883,108.8785055,0.605709315,0.158299545,4.730359786,204.2013889,448.3267169,,
173.3645833,692.5533125,690.8786818,649.8317291,97.51754112,109.5137119,0.606078892,0.158862075,4.676559701,204.2048611,447.9067978,,
173.375,692.752154,690.990849,650.013162,97.9651784,109.7056806,0.606535959,0.159461636,4.620999769,204.2083333,447.3514096,,
173.3854167,692.9611925,691.0418341,650.1838081,98.39995404,109.6626613,0.607043135,0.160189244,4.594519744,204.2118056,446.9134264,,
173.3958333,693.098852,691.0928188,650.3039134,98.77696293,109.6579203,0.607520269,0.160970483,4.567999683,204.2152778,446.3160264,,
173.40625,693.129443,691.0239891,650.3594076,98.98564175,109.6541451,0.60798979,0.161802435,4.522319671,204.21875,445.8514235,,
173.4166667,693.068261,690.9704551,650.3693466,99.10248682,109.5178686,0.608496991,0.162733972,4.45755972,204.2222222,445.2886977,,
173.4270833,692.996882,690.9311238,650.3710031,98.9476541,109.2689856,0.608986716,0.163746047,4.430879709,204.2256944,444.8221655,,
173.4375,692.9357,690.8917925,650.3908811,99.08661697,109.5939105,0.609578946,0.164918859,4.404559684,204.2291667,444.2593529,,
173.4479167,692.894912,690.8524612,650.4347775,99.64703349,110.2644447,0.610249197,0.166257499,4.370639636,204.2326389,443.7073702,,
173.4583333,692.945897,690.8131299,650.4811574,99.4207781,110.7252474,0.611018732,0.167825395,4.291079794,204.2361111,443.1993828,,
173.46875,692.9713895,690.776712,650.5374743,99.56628902,111.141672,0.611872533,0.169578297,4.234119818,204.2395833,442.6315391,,
173.4791667,692.874518,NaN,650.5913049,99.33172759,111.7954281,0.612710944,0.171462794,4.184599842,204.2430556,442.0121079,,
173.4895833,692.945897,NaN,650.6360245,99.42505077,113.0640957,0.613552473,0.173473936,4.133160086,204.2465278,441.4534134,,
173.5,692.925503,NaN,650.6716338,100.1332651,115.9943925,0.61445704,0.175655124,4.127440055,204.25,440.910895,,
173.5104167,692.9178553,NaN,650.7022737,100.3820694,119.2278106,0.615304814,0.178051291,4.104560007,204.2534722,440.482438,,
173.5208333,692.925503,NaN,650.7436783,99.73850787,122.2857657,0.616075323,0.180646064,4.068360067,204.2569444,439.9916545,,
173.53125,692.925503,NaN,650.8032991,100.4757355,127.0370849,0.616704976,0.183367298,4.045480098,204.2604167,439.5727714,,
173.5416667,692.894912,NaN,650.867058,101.0653945,132.6979565,0.617225669,0.186216855,4.037880061,204.2638889,439.1275468,,
173.5520833,692.966291,NaN,650.9366107,102.4904902,139.5572852,0.61752365,0.189127273,4.022600012,204.2673611,438.6032004,,
173.5625,693.03767,NaN,651.0417625,103.2565949,146.3661136,0.617629625,0.192032756,3.999599975,204.2708333,438.1235854,,
173.5729167,693.129443,NaN,651.1651217,103.9934153,154.0087853,0.617553791,0.194830147,3.966999914,204.2743056,437.736738,,
173.5833333,693.24161,690.7359242,651.3008898,104.2035243,161.5490448,0.617231793,0.197422716,3.947839792,204.2777778,437.3222083,,
173.59375,693.3894665,690.8047539,651.4482361,104.336134,169.5606711,0.616827321,0.199731284,3.909639817,204.28125,436.9311887,,
173.6041667,693.527126,690.8599876,651.5972257,104.4781419,177.7043614,0.616247458,0.20165671,3.875319817,204.2847222,436.4904853,,
173.6145833,693.496535,690.9084233,651.5632903,105.0069745,186.5690043,0.615538358,0.203263112,3.848599915,204.2881944,436.0262913,,
173.625,693.578111,690.956859,651.6700606,105.3090353,196.0802707,0.614675016,0.204801768,3.833319841,204.2916667,435.5519933,,
173.6354167,693.7055735,691.0052947,651.8066179,105.8284761,206.5917005,0.613730219,0.206282654,3.79503989,204.2951389,435.0709186,,
173.6458333,693.863627,691.0537304,651.9381997,106.4908055,217.4207726,0.612708922,0.207785241,3.756679915,204.2986111,434.60147,,
173.65625,693.996188,691.1021661,652.0772189,107.9349328,228.7897112,0.61164999,0.209444205,3.722199976,204.3020833,434.038539,,
173.6666667,694.118552,691.1506018,652.238567,109.8281987,241.0330083,0.610450093,0.211215567,3.706919952,204.3055556,433.5816735,,
173.6770833,694.240916,691.1990376,652.3775628,112.1418312,253.0792636,0.609178615,0.213063918,3.703079891,204.3090278,433.1189226,,
173.6875,694.342886,691.2457739,652.5099298,114.6955433,265.0628212,0.607783679,0.215038571,3.687799878,204.3125,432.6478518,,
173.6979167,694.444856,691.2916604,652.6331877,117.6955535,277.0776412,0.606281083,0.217093491,3.675999793,204.3159722,432.1857095,,
173.7083333,694.536629,691.3273502,652.7564371,122.0490711,289.954698,0.604676323,0.219142897,3.650919811,204.3194444,431.7245624,,
173.71875,694.628402,691.388532,652.8647903,126.6020361,302.5904877,0.603022269,0.221220479,3.623999824,204.3229167,431.3112098,,
173.7291667,694.720175,691.4497138,652.9665205,131.8645777,314.8072312,0.601398677,0.223251422,3.605159848,204.3263889,430.8987016,,
173.7395833,694.791554,691.4925413,653.075688,137.9122258,326.7293284,0.599734926,0.225179141,3.590319788,204.3298611,430.4386956,,
173.75,694.862933,691.5353687,653.1749253,144.5583772,337.2259144,0.598080422,0.227047542,3.560399739,204.3333333,429.9974116,,
173.7604167,694.9190165,691.5781961,653.2873876,152.2147016,347.3482901,0.59644639,0.228703861,3.519039764,204.3368056,429.6550225,,
173.7708333,694.954706,691.601536,653.3981891,160.6950142,356.7901405,0.594899003,0.230082578,3.489119837,204.3402778,429.2322259,,
173.78125,694.9929448,691.615132,653.4899673,168.8651378,364.558563,0.593538125,0.231288836,3.474439813,204.34375,428.9140705,,
173.7916667,694.964903,691.628728,653.562725,177.5810738,370.7841968,0.592246213,0.232157549,3.452119813,204.3472222,428.4541918,,
173.8020833,694.964903,691.642324,653.6181181,185.6847996,374.6846028,0.591131053,0.23263954,3.424079825,204.3506944,427.9571193,,
173.8125,694.913918,691.65592,653.6619352,194.3779901,377.3192684,0.590219749,0.232976035,3.394159825,204.3541667,427.4981433,,
173.8229167,694.8170465,691.669516,653.6850835,203.6042058,378.6540685,0.589511659,0.233146992,3.371799801,204.3576389,427.0468849,,
173.8333333,694.679387,691.640058,653.6677223,213.3687124,378.9800409,0.589002601,0.233277544,3.343839862,204.3611111,426.6801061,,
173.84375,694.3989695,691.5890729,653.6106773,223.0358065,377.9040317,0.588669632,0.233557049,3.325399862,204.3645833,426.3561243,,
173.8541667,694.077764,691.4216719,653.482526,232.8224479,376.2416662,0.58852471,0.234020914,3.303119862,204.3680556,426.031048,,
173.8645833,693.5118305,691.1960634,653.2708495,242.2672901,373.3357269,0.588598558,0.234561165,3.28463985,204.3715278,425.7965263,,
173.875,692.782745,690.970455,653.0004293,251.8369553,369.4556421,0.588934575,0.235061718,3.262359874,204.375,425.55244,,
173.8854167,691.803833,690.7448466,652.6439414,261.3787605,364.3317179,0.589444862,0.235464106,3.243879899,204.3784722,425.370049,,
173.8958333,690.3864499,690.5192381,652.1235563,271.0616322,358.6552013,0.590088304,0.235722953,3.229239856,204.3819444,425.2517021,,
173.90625,688.5458915,690.246468,651.4656189,279.7440335,352.0470487,0.590955618,0.235820796,3.208839856,204.3854167,425.2341128,,
173.9166667,686.2362711,689.7774077,650.6550714,287.725263,344.1608218,0.592003826,0.235661988,3.186559844,204.3888889,425.3682519,,
173.9270833,683.5391645,689.1247992,649.6593923,295.10115,336.21959,0.593173611,0.235261308,3.162399862,204.3923611,425.6705787,,
173.9375,680.5871329,688.329432,648.3240486,300.9249588,327.1075958,0.594537223,0.234622909,3.140279875,204.3958333,425.9108211,,
173.9479167,677.5637224,687.2842377,646.566943,305.533298,317.7708585,0.596001297,0.233751209,3.125679936,204.3993056,426.649464,,
173.9583333,674.1324319,686.014708,644.523122,308.8484563,307.7292023,0.597631547,0.232678296,3.113040003,204.4027778,427.3284981,,
173.96875,670.033238,684.332208,641.8537773,311.414629,297.9872771,0.599373723,0.231447984,3.107920033,204.40625,427.9313904,,
173.9791667,665.4139969,682.027694,639.3704886,312.9230306,287.9850327,0.601178923,0.230121021,3.115960057,204.4097222,428.2019348,,
173.9895833,660.7029831,679.2974502,638.4469215,312.962278,277.5424204,0.603008047,0.228702113,3.123800032,204.4131944,428.631225,,
174,656.287682,676.633473,637.9524362,311.806426,267.971073,0.604875886,0.227212,3.127800069,204.4166667,429.2001212,,
174.0104167,652.9532629,674.191288,637.8123213,309.1901221,258.0827405,0.60674976,0.225661103,3.146880044,204.4201389,429.9852796,,
174.0208333,650.4142099,671.8816642,638.177598,305.7124688,248.2832696,0.608595518,0.22409105,3.158320032,204.4236111,430.8897568,,
174.03125,648.548159,669.8167785,638.6678536,301.3376586,239.099739,0.610353562,0.222502414,3.169760007,204.4270833,432.0654997,,
174.0416667,646.6005321,668.124074,639.0312908,296.1047044,230.3187134,0.612125567,0.220999184,3.165960056,204.4305556,433.096353,,
174.0520833,644.958815,666.8035637,639.4138213,290.4010508,222.1446289,0.613856191,0.21966522,3.169800038,204.4340278,434.1449336,,
174.0625,643.755569,665.9776054,639.790439,283.8396574,214.7838308,0.615490386,0.218378607,3.167920062,204.4375,435.2221452,,
174.0729167,642.9449075,665.3300973,640.0961749,276.6312898,207.7350557,0.617014477,0.217227069,3.179360099,204.4409722,436.2204003,,
174.0833333,642.368777,665.0394837,640.330232,268.8440628,201.1451157,0.618455015,0.216203116,3.188960135,204.4444444,437.2673903,,
174.09375,642.0399237,664.9935975,640.4376715,261.0500065,195.6874681,0.619819831,0.215257028,3.206120135,204.4479167,438.4902052,,
174.1041667,641.960897,665.1108625,640.4285103,252.4894027,189.9826991,0.621103466,0.214354693,3.221360111,204.4513889,439.646767,,
174.1145833,642.0373745,665.370886,640.2919186,243.8705951,184.6034674,0.622269331,0.21352191,3.236600123,204.4548611,441.0550168,,
174.125,642.266807,665.783865,640.0761828,234.967504,179.6672782,0.623270448,0.212737933,3.255640135,204.4583333,442.6524695,,
174.1354167,642.6109557,666.2376323,639.7954378,225.7127884,174.9594195,0.62412761,0.212019986,3.280400123,204.4618056,444.4494944,,
174.1458333,642.919415,666.7729764,639.4813183,215.9732944,170.2554728,0.624882916,0.211334486,3.307080098,204.4652778,445.7218475,,
174.15625,643.4139695,667.46637,639.1554762,206.7622725,165.8386153,0.625458928,0.210613164,3.329920092,204.46875,447.6329561,,
174.1666667,643.918721,668.1699642,638.8279083,197.6204064,162.0666709,0.625931878,0.209941942,3.339440141,204.4722222,449.0118212,,
174.1770833,644.6682005,668.9194431,638.5102859,188.5547923,158.2561617,0.626319349,0.209334817,3.358480178,204.4756944,451.1810551,,
174.1875,645.427877,669.638331,638.2076175,180.656253,155.361681,0.626599549,0.208735741,3.387040183,204.4791667,453.1232484,,
174.1979167,646.366001,670.4489938,637.9632779,173.0068228,152.1259811,0.626819463,0.208157927,3.413520232,204.4826389,455.1655881,,
174.2083333,647.375504,671.2596564,637.7681162,165.7127275,148.9655614,0.626974319,0.207584826,3.443960146,204.4861111,457.1004806,,
174.21875,648.446189,672.0295256,637.6430015,158.4163364,145.7728953,0.626991019,0.207081552,3.457160165,204.4895833,459.381351,,
174.2291667,649.608647,672.8401864,637.5679285,151.2397694,142.5644689,0.626925862,0.206602305,3.495160101,204.4930556,461.5674448,,
174.2395833,650.7762035,673.6508493,637.5479085,144.5063248,139.7941298,0.626820367,0.206109563,3.519400046,204.4965278,463.4583701,,
174.25,652.015139,674.451315,637.5779384,138.4318404,136.7747491,0.626579551,0.205652211,3.530200046,204.5,465.6277092,,
174.2604167,653.2540745,675.2058942,637.6580157,133.1885699,134.1208444,0.626303997,0.205233422,3.541000046,204.5034722,467.7285677,,
174.2708333,654.49301,675.9298824,637.7639458,128.2762818,131.4868237,0.626020964,0.204873458,3.548040095,204.5069444,469.3849854,,
174.28125,655.8033245,676.694655,637.8815461,123.584297,128.708352,0.625735308,0.204545014,3.566560083,204.5104167,471.0916351,,
174.2916667,657.04226,677.3880489,637.9949689,119.2921,126.253866,0.625368938,0.204282113,3.581240083,204.5138889,472.9946139,,
