Day (2011),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX velocity (m/a),FOXX bed seperation (m),Temperature (*C),FOXX  Moulin Dday,FOXX moulin (m)
149.4166667,NaN,NaN,NaN,85.38203535,-0.003212004,-7.760002881,202.15625,NaN
149.4270833,NaN,NaN,NaN,85.16882014,-0.00338827,-7.728005441,202.1597222,NaN
149.4375,NaN,NaN,NaN,84.82807768,-0.003433673,-7.694004481,202.1631944,NaN
149.4479167,NaN,NaN,NaN,85.17939056,-0.003390726,-7.664004161,202.1666667,NaN
149.4583333,NaN,NaN,NaN,85.09214149,-0.003373657,-7.618000641,202.1701389,NaN
149.46875,NaN,NaN,NaN,85.02554477,-0.003365096,-7.553992963,202.1736111,NaN
149.4791667,NaN,NaN,NaN,84.48695334,-0.00326952,-7.461994243,202.1770833,NaN
149.4895833,NaN,NaN,NaN,84.33222687,-0.003185476,-7.34200256,202.1805556,NaN
149.5,NaN,NaN,NaN,84.92304945,-0.003137106,-7.212003521,202.1840278,NaN
149.5104167,NaN,NaN,NaN,84.31297648,-0.003091125,-7.07200288,202.1875,NaN
149.5208333,NaN,NaN,NaN,84.33525151,-0.003056985,-6.928001601,202.1909722,NaN
149.53125,NaN,NaN,NaN,84.18762969,-0.002986807,-6.78000288,202.1944444,NaN
149.5416667,NaN,NaN,NaN,84.39672602,-0.0029367,-6.63200416,202.1979167,NaN
149.5520833,NaN,NaN,NaN,84.52492043,-0.002884381,-6.478004481,202.2013889,NaN
149.5625,NaN,NaN,NaN,84.14439222,-0.002874466,-6.322003201,202.2048611,NaN
149.5729167,NaN,NaN,NaN,84.05974913,-0.002722583,-6.14999936,202.2083333,NaN
149.5833333,NaN,NaN,NaN,83.72023699,-0.002628307,-5.950001919,202.2118056,NaN
149.59375,NaN,NaN,NaN,83.99307325,-0.002505858,-5.756005118,202.2152778,NaN
149.6041667,NaN,NaN,NaN,83.85635784,-0.002422187,-5.582001919,202.21875,NaN
149.6145833,NaN,NaN,NaN,84.06016599,-0.002355572,-5.429996799,202.2222222,NaN
149.625,NaN,NaN,NaN,84.29762414,-0.002249785,-5.301994879,202.2256944,NaN
149.6354167,NaN,NaN,NaN,84.31407474,-0.00221107,-5.179993919,202.2291667,NaN
149.6458333,NaN,NaN,NaN,84.13867187,-0.002112539,-5.063986882,202.2326389,NaN
149.65625,NaN,NaN,NaN,83.50226694,-0.002090148,-4.931989441,202.2361111,NaN
149.6666667,NaN,NaN,NaN,83.06334454,-0.001967142,-4.779998399,202.2395833,NaN
149.6770833,NaN,NaN,NaN,83.38818866,-0.001848954,-4.655992639,202.2430556,NaN
149.6875,NaN,NaN,NaN,83.66943787,-0.001796935,-4.559991359,202.2465278,NaN
149.6979167,NaN,NaN,NaN,82.94627311,-0.00176363,-4.487993919,202.25,NaN
149.7083333,NaN,NaN,NaN,82.81307729,-0.001705225,-4.433995519,202.2534722,NaN
149.71875,NaN,NaN,NaN,83.009174,-0.001661251,-4.385996798,202.2569444,NaN
149.7291667,NaN,NaN,NaN,82.54004724,-0.001642595,-4.345995519,202.2604167,NaN
149.7395833,NaN,NaN,NaN,82.75396136,-0.00163147,-4.305994879,202.2638889,NaN
149.75,NaN,NaN,NaN,82.4860044,-0.001612693,-4.265994239,202.2673611,NaN
149.7604167,NaN,NaN,NaN,82.50255725,-0.001549243,-4.223993279,202.2708333,NaN
149.7708333,NaN,NaN,NaN,82.71889917,-0.001517067,-4.179997118,202.2743056,NaN
149.78125,NaN,NaN,NaN,83.08700284,-0.001476416,-4.149998398,202.2777778,NaN
149.7916667,NaN,NaN,NaN,82.67055075,-0.00144723,-4.133995199,202.28125,NaN
149.8020833,NaN,NaN,NaN,81.95020995,-0.00137852,-4.127992959,202.2847222,NaN
149.8125,NaN,NaN,NaN,82.02509486,-0.001273004,-4.137991359,202.2881944,NaN
149.8229167,NaN,NaN,NaN,82.02712157,-0.001338793,-4.165992639,202.2916667,NaN
149.8333333,NaN,NaN,NaN,82.14079321,-0.001430304,-4.225998399,202.2951389,NaN
149.84375,NaN,NaN,NaN,82.26207305,-0.001503846,-4.3159952,202.2986111,NaN
149.8541667,NaN,NaN,NaN,82.52662957,-0.001711186,-4.40199328,202.3020833,NaN
149.8645833,NaN,NaN,NaN,82.65404346,-0.00189641,-4.477996479,202.3055556,NaN
149.875,NaN,NaN,NaN,82.92755906,-0.002103904,-4.5419984,202.3090278,NaN
149.8854167,NaN,NaN,NaN,82.85083073,-0.002308211,-4.59599872,202.3125,NaN
149.8958333,NaN,NaN,NaN,82.76892639,-0.00245672,-4.658004159,202.3159722,NaN
149.90625,NaN,NaN,NaN,82.74632182,-0.002537029,-4.740013116,202.3194444,NaN
149.9166667,NaN,NaN,NaN,82.97241862,-0.002676143,-4.864008637,202.3229167,NaN
149.9270833,NaN,NaN,NaN,82.65257342,-0.002859495,-5.02799776,202.3263889,NaN
149.9375,NaN,NaN,NaN,82.29905987,-0.003043025,-5.18400096,202.3298611,NaN
149.9479167,NaN,NaN,NaN,82.48229028,-0.003145988,-5.334003201,202.3333333,NaN
149.9583333,NaN,NaN,NaN,82.59729235,-0.003230841,-5.482007038,202.3368056,NaN
149.96875,NaN,NaN,NaN,82.15848686,-0.003235461,-5.634005758,202.3402778,NaN
149.9791667,NaN,NaN,NaN,82.62032191,-0.003236869,-5.801999361,202.34375,NaN
149.9895833,NaN,NaN,NaN,82.1625579,-0.003266544,-5.97,202.3472222,NaN
150,NaN,NaN,NaN,82.29348396,-0.003196628,-6.14599936,202.3506944,NaN
150.0104167,NaN,NaN,NaN,82.87968233,-0.003226231,-6.34600256,202.3541667,NaN
150.0208333,NaN,NaN,NaN,82.79081922,-0.003292886,-6.572009279,202.3576389,NaN
150.03125,NaN,NaN,NaN,83.00406426,-0.003399174,-6.82200608,202.3611111,NaN
150.0416667,NaN,NaN,NaN,82.72836051,-0.003482301,-7.080000322,202.3645833,NaN
150.0520833,NaN,NaN,NaN,83.21088769,-0.003527838,-7.33400256,202.3680556,NaN
150.0625,NaN,NaN,NaN,83.32382833,-0.00367564,-7.588003521,202.3715278,NaN
150.0729167,NaN,NaN,NaN,83.25477335,-0.003716936,-7.838003841,202.375,NaN
150.0833333,NaN,NaN,NaN,83.38273627,-0.003706467,-8.082000641,202.3784722,NaN
150.09375,NaN,NaN,NaN,83.1501898,-0.003716953,-8.311998722,202.3819444,NaN
150.1041667,NaN,NaN,NaN,82.93579315,-0.003661826,-8.530000641,202.3854167,NaN
150.1145833,NaN,NaN,NaN,83.01522285,-0.003585187,-8.76599872,202.3888889,NaN
150.125,NaN,NaN,NaN,82.32209708,-0.003408551,-9.02599872,202.3923611,NaN
150.1354167,NaN,NaN,NaN,82.35160265,-0.0032773,-9.28999936,202.3958333,NaN
150.1458333,NaN,NaN,NaN,82.73323641,-0.003152786,-9.55599968,202.3993056,NaN
150.15625,NaN,NaN,NaN,83.3020765,-0.003025987,-9.821995201,202.4027778,NaN
150.1666667,NaN,NaN,NaN,83.43808357,-0.003057165,-10.07599456,202.40625,NaN
150.1770833,NaN,NaN,NaN,83.61656716,-0.003016126,-10.30800032,202.4097222,NaN
150.1875,NaN,NaN,NaN,84.10102419,-0.002935538,-10.52000224,202.4131944,NaN
150.1979167,NaN,NaN,NaN,84.19590829,-0.002972667,-10.7160016,202.4166667,NaN
150.2083333,NaN,NaN,NaN,84.3743067,-0.002980706,-10.89399552,202.4201389,NaN
150.21875,NaN,NaN,NaN,84.53857044,-0.003041384,-11.04598912,202.4236111,NaN
150.2291667,NaN,NaN,NaN,84.8865147,-0.003181586,-11.16599296,202.4270833,NaN
150.2395833,NaN,NaN,NaN,85.08198552,-0.003227889,-11.27399808,202.4305556,NaN
150.25,NaN,NaN,NaN,84.65696105,-0.003352055,-11.38599872,202.4340278,NaN
150.2604167,NaN,NaN,NaN,84.65359046,-0.00343578,-11.48399712,202.4375,NaN
150.2708333,NaN,NaN,NaN,84.48807671,-0.003433886,-11.55199008,202.4409722,NaN
150.28125,NaN,NaN,NaN,84.00700487,-0.003411759,-11.58798432,202.4444444,NaN
150.2916667,NaN,NaN,NaN,84.5371468,-0.00339505,-11.59398816,202.4479167,NaN
150.3020833,NaN,NaN,NaN,84.49316213,-0.00342928,-11.56999584,202.4513889,NaN
150.3125,NaN,NaN,NaN,84.44178125,-0.003331103,-11.5279968,202.4548611,NaN
150.3229167,NaN,NaN,NaN,84.62884662,-0.003278524,-11.47599616,202.4583333,NaN
150.3333333,NaN,NaN,NaN,84.58266953,-0.003136676,-11.41799392,202.4618056,NaN
150.34375,NaN,NaN,NaN,84.47261796,-0.003051897,-11.35199584,202.4652778,NaN
150.3541667,NaN,NaN,NaN,84.63938772,-0.002821452,-11.28599776,202.46875,NaN
150.3645833,NaN,NaN,NaN,84.16881569,-0.002687733,-11.21799712,202.4722222,NaN
150.375,NaN,NaN,NaN,84.51101742,-0.002653526,-11.11800096,202.4756944,NaN
150.3854167,NaN,NaN,NaN,84.67522145,-0.002526724,-10.98599968,202.4791667,NaN
150.3958333,NaN,NaN,NaN,84.67870928,-0.002523641,-10.84199648,202.4826389,NaN
150.40625,NaN,NaN,NaN,84.6951743,-0.002492414,-10.68599584,202.4861111,NaN
150.4166667,NaN,NaN,NaN,84.47428546,-0.002284371,-10.5199984,202.4895833,NaN
150.4270833,NaN,NaN,NaN,83.97632043,-0.002122146,-10.34400032,202.4930556,NaN
150.4375,NaN,NaN,NaN,83.73370856,-0.001934341,-10.16799904,202.4965278,NaN
150.4479167,NaN,NaN,NaN,83.94506295,-0.001726964,-9.98799712,202.5,NaN
150.4583333,NaN,NaN,NaN,83.71538597,-0.001593037,-9.7999952,202.5034722,NaN
150.46875,NaN,NaN,NaN,83.92629,-0.001475266,-9.607999039,202.5069444,NaN
150.4791667,NaN,NaN,NaN,83.64886079,-0.001256185,-9.420001598,202.5104167,NaN
150.4895833,NaN,NaN,NaN,83.74768401,-0.001114878,-9.23399936,202.5138889,NaN
150.5,NaN,NaN,NaN,84.37012065,-0.000998014,-9.03000064,202.5173611,NaN
150.5104167,NaN,NaN,NaN,83.67230519,-0.00088938,-8.81199968,202.5208333,NaN
150.5208333,NaN,NaN,NaN,83.73640116,-0.000786698,-8.597998721,202.5243056,NaN
150.53125,NaN,NaN,NaN,84.05663844,-0.000669233,-8.38600256,202.5277778,NaN
150.5416667,NaN,NaN,NaN,84.52818103,-0.000599557,-8.178005119,202.53125,NaN
150.5520833,NaN,NaN,NaN,85.02826428,-0.000507705,-7.9800016,202.5347222,NaN
150.5625,NaN,NaN,NaN,85.09804402,-0.000414536,-7.79199968,202.5381944,NaN
150.5729167,NaN,NaN,NaN,85.05965319,-0.000224866,-7.61399936,202.5416667,NaN
150.5833333,NaN,NaN,NaN,85.05352514,-0.000100946,-7.43799936,202.5451389,NaN
150.59375,NaN,NaN,NaN,85.21912606,-7.01E-06,-7.26400128,202.5486111,NaN
150.6041667,NaN,NaN,NaN,85.18821248,1.31E-05,-7.094001919,202.5520833,NaN
150.6145833,NaN,NaN,NaN,85.48411087,7.73E-05,-6.92800032,202.5555556,NaN
150.625,NaN,NaN,NaN,85.54275754,0.000192085,-6.76799904,202.5590278,NaN
150.6354167,NaN,NaN,NaN,85.40003908,0.000231826,-6.61599904,202.5625,NaN
150.6458333,NaN,NaN,NaN,85.28710224,0.000317539,-6.47200032,202.5659722,NaN
150.65625,NaN,NaN,NaN,84.84721038,0.000345158,-6.336002879,202.5694444,NaN
150.6666667,NaN,NaN,NaN,84.85100458,0.000359428,-6.208002879,202.5729167,NaN
150.6770833,NaN,NaN,NaN,85.55655231,0.000386555,-6.08800032,202.5763889,NaN
150.6875,NaN,NaN,NaN,85.59474384,0.000331576,-5.97599904,202.5798611,543.8518598
150.6979167,NaN,NaN,NaN,85.37992152,0.000316045,-5.87199904,202.5833333,545.9927265
150.7083333,NaN,NaN,NaN,85.3535383,0.000360794,-5.7800016,202.5868056,548.1250834
150.71875,NaN,NaN,NaN,85.46049662,0.00039194,-5.702004159,202.5902778,550.2550309
150.7291667,NaN,NaN,NaN,85.12310482,0.000408387,-5.634003519,202.59375,553.4719486
150.7395833,NaN,NaN,NaN,85.52842274,0.000408342,-5.57800032,202.5972222,555.6010727
150.75,NaN,NaN,NaN,85.03159732,0.000427417,-5.53599872,202.6006944,557.7441564
150.7604167,NaN,NaN,NaN,85.51176326,0.000473552,-5.5019984,202.6041667,559.87982
150.7708333,NaN,NaN,NaN,85.83507901,0.000519455,-5.472000639,202.6076389,562.009258
150.78125,NaN,NaN,NaN,85.70724334,0.00057654,-5.452003199,202.6111111,565.2127209
150.7916667,NaN,NaN,NaN,84.72059685,0.000638683,-5.444001919,202.6145833,567.3380515
150.8020833,NaN,NaN,NaN,83.6386988,0.000700476,-5.44799872,202.6180556,569.465637
150.8125,NaN,NaN,NaN,83.58809252,0.000765391,-5.4579984,202.6215278,571.5944852
150.8229167,NaN,NaN,NaN,83.40400012,0.000745417,-5.47599936,202.625,572.6478441
150.8333333,NaN,NaN,NaN,83.41583627,0.000657703,-5.502002239,202.6284722,574.7764187
150.84375,NaN,NaN,NaN,83.59381083,0.000612102,-5.538002879,202.6319444,576.8920636
150.8541667,NaN,NaN,NaN,83.47435715,0.000431457,-5.58400032,202.6354167,578.994587
150.8645833,NaN,NaN,NaN,83.67082032,0.000342699,-5.63799872,202.6388889,580.065741
150.875,NaN,NaN,NaN,83.7168013,0.000179836,-5.6999984,202.6423611,582.1812294
150.8854167,NaN,NaN,NaN,83.61752216,2.18E-05,-5.78000096,202.6458333,583.2392375
150.8958333,NaN,NaN,NaN,83.31918461,-7.00E-05,-5.876006079,202.6493056,585.3525249
150.90625,NaN,NaN,NaN,83.38217434,-0.000101786,-5.988006079,202.6527778,586.4138403
150.9166667,NaN,NaN,NaN,83.37352026,-0.000194195,-6.11600096,202.65625,588.5247293
150.9270833,NaN,NaN,NaN,83.05317893,-0.000309352,-6.25599904,202.6597222,589.5740448
150.9375,NaN,NaN,NaN,82.87519442,-0.000409726,-6.40799904,202.6631944,591.6799317
150.9479167,NaN,NaN,NaN,82.69274547,-0.000482785,-6.566,202.6666667,593.787806
150.9583333,NaN,NaN,NaN,82.82729996,-0.000543764,-6.730002559,202.6701389,595.8974098
150.96875,NaN,NaN,NaN,82.27380858,-0.000550944,-6.902001919,202.6736111,598.004298
150.9791667,NaN,NaN,NaN,82.46045013,-0.000607078,-7.07999936,202.6770833,599.0472604
150.9895833,NaN,NaN,NaN,81.74489841,-0.000620782,-7.25799968,202.6805556,601.1514779
151,NaN,NaN,NaN,81.83843893,-0.00058051,-7.43400032,202.6840278,602.2026243
151.0104167,NaN,NaN,NaN,81.78020473,-0.000636566,-7.61200128,202.6875,604.305428
151.0208333,NaN,NaN,NaN,81.5583516,-0.000753991,-7.798007998,202.6909722,605.3503733
151.03125,NaN,NaN,NaN,81.50487242,-0.000905998,-8.006006719,202.6944444,606.3921374
151.0416667,NaN,NaN,NaN,81.5631231,-0.001053809,-8.230000321,202.6979167,607.4461925
151.0520833,NaN,NaN,NaN,82.20344125,-0.001161595,-8.44400256,202.7013889,608.4829709
151.0625,NaN,NaN,NaN,82.05172017,-0.001402063,-8.648003201,202.7048611,609.5354933
151.0729167,NaN,NaN,NaN,82.14508812,-0.001517409,-8.856004481,202.7083333,611.6048601
151.0833333,NaN,NaN,NaN,81.9424374,-0.001603161,-9.06600672,202.7118056,612.6592708
151.09375,NaN,NaN,NaN,81.8042357,-0.001751157,-9.28000416,202.7152778,613.7141328
151.1041667,NaN,NaN,NaN,81.70939036,-0.001797453,-9.496000961,202.71875,614.7595767
151.1145833,NaN,NaN,NaN,81.6308736,-0.00187252,-9.71800128,202.7222222,614.7589941
151.125,NaN,NaN,NaN,81.3624641,-0.001891225,-9.94800224,202.7256944,615.7987895
151.1354167,NaN,NaN,NaN,81.6736364,-0.001885711,-10.17400256,202.7291667,616.8347987
151.1458333,NaN,NaN,NaN,82.13776857,-0.001871951,-10.38599616,202.7326389,617.8897881
151.15625,NaN,NaN,NaN,82.62488141,-0.001951665,-10.56999104,202.7361111,618.9222686
151.1666667,NaN,NaN,NaN,82.90840355,-0.00211021,-10.72599488,202.7395833,618.9214918
151.1770833,NaN,NaN,NaN,83.11657431,-0.002222827,-10.86000096,202.7430556,619.9658816
151.1875,NaN,NaN,NaN,83.52028096,-0.002351599,-10.97600288,202.7465278,621.01752
151.1979167,NaN,NaN,NaN,83.81288212,-0.002533149,-11.07800256,202.75,621.0142271
151.2083333,NaN,NaN,NaN,84.08363666,-0.002750698,-11.17200096,202.7534722,622.0595465
151.21875,NaN,NaN,NaN,84.38495572,-0.00297063,-11.2579984,202.7569444,622.04898
151.2291667,NaN,NaN,NaN,84.77456194,-0.003278181,-11.33399904,202.7604167,623.0882195
151.2395833,NaN,NaN,NaN,84.85296831,-0.00349824,-11.39600256,202.7638889,623.0982719
151.25,NaN,NaN,NaN,84.87814541,-0.003765646,-11.45000288,202.7673611,624.1316245
151.2604167,NaN,NaN,NaN,84.86748737,-0.003956795,-11.50200288,202.7708333,624.1387527
151.2708333,NaN,NaN,NaN,84.75226403,-0.004102384,-11.548,202.7743056,624.1336108
151.28125,NaN,NaN,NaN,84.68260798,-0.004183653,-11.5819936,202.7777778,624.1281537
151.2916667,NaN,NaN,NaN,85.15417462,-0.004232522,-11.58999552,202.78125,625.16547
151.3020833,NaN,NaN,NaN,85.06594452,-0.004312712,-11.5700032,202.7847222,625.1714659
151.3125,NaN,NaN,NaN,85.14558065,-0.004305545,-11.54800224,202.7881944,625.1700541
151.3229167,NaN,NaN,NaN,85.2270939,-0.004383618,-11.52000032,202.7916667,625.15954
151.3333333,NaN,NaN,NaN,85.27584259,-0.004400498,-11.47199776,202.7951389,625.1734078
151.34375,NaN,NaN,NaN,84.96375646,-0.004482235,-11.41199456,202.7986111,625.1642004
151.3541667,NaN,NaN,NaN,85.16608651,-0.004450705,-11.33799584,202.8020833,625.1553089
151.3645833,NaN,NaN,NaN,84.72748208,-0.004513219,-11.24400064,202.8055556,625.1608993
151.375,NaN,NaN,NaN,84.83783149,-0.004575996,-11.12600288,202.8090278,625.1598271
151.3854167,NaN,NaN,NaN,84.66242884,-0.004636814,-10.98200096,202.8125,625.1620645
151.3958333,NaN,NaN,NaN,84.68578044,-0.004754105,-10.82399552,202.8159722,625.1614819
151.40625,NaN,NaN,NaN,84.41667942,-0.004760647,-10.64799936,202.8194444,625.1503328
151.4166667,NaN,NaN,NaN,83.91238025,-0.004654287,-10.46800448,202.8229167,625.1564048
151.4270833,NaN,NaN,NaN,83.0436905,-0.004567435,-10.29000224,202.8263889,625.1674043
151.4375,NaN,NaN,NaN,83.02685194,-0.004412984,-10.10800128,202.8298611,624.1272754
151.4479167,NaN,NaN,NaN,83.24168196,-0.004270381,-9.924,202.8333333,624.1268268
151.4583333,NaN,NaN,NaN,82.63581949,-0.004163871,-9.733996481,202.8368056,624.1294884
151.46875,NaN,NaN,NaN,82.73607877,-0.004054274,-9.533997121,202.8402778,623.0851889
151.4791667,NaN,NaN,NaN,82.49329843,-0.003829383,-9.32400096,202.84375,623.0848851
151.4895833,NaN,NaN,NaN,82.72006976,-0.003704472,-9.10600192,202.8472222,623.0894366
151.5,NaN,NaN,NaN,82.81387027,-0.003605169,-8.88400096,202.8506944,622.0466497
151.5104167,NaN,NaN,NaN,82.45116876,-0.003504598,-8.65799936,202.8541667,622.0385749
151.5208333,NaN,NaN,NaN,82.33268403,-0.00339283,-8.42199808,202.8576389,622.0456787
151.53125,NaN,NaN,NaN,82.77445048,-0.003309751,-8.182,202.8611111,620.9956099
151.5416667,NaN,NaN,NaN,83.13970611,-0.003279516,-7.944001279,202.8645833,621.0038464
151.5520833,NaN,NaN,NaN,83.41524848,-0.00327423,-7.708,202.8680556,619.9583488
151.5625,NaN,NaN,NaN,83.54178361,-0.003164404,-7.47599872,202.8715278,619.9584008
151.5729167,NaN,NaN,NaN,83.52384556,-0.002996902,-7.25199872,202.875,618.9082065
151.5833333,NaN,NaN,NaN,83.75517749,-0.002907485,-7.04000064,202.8784722,618.9185788
151.59375,NaN,NaN,NaN,83.96589322,-0.002753795,-6.84000192,202.8819444,617.872668
151.6041667,NaN,NaN,NaN,83.95004744,-0.002658788,-6.64400192,202.8854167,617.8653537
151.6145833,NaN,NaN,NaN,84.1319233,-0.002511505,-6.44800128,202.8888889,616.8391675
151.625,NaN,NaN,NaN,84.04382187,-0.002369742,-6.25799968,202.8923611,616.8313032
151.6354167,NaN,NaN,NaN,83.8718688,-0.002253771,-6.07799968,202.8958333,615.7879716
151.6458333,NaN,NaN,NaN,83.77264355,-0.002168547,-5.91000224,202.8993056,615.7858926
151.65625,NaN,NaN,NaN,83.61069753,-0.002064454,-5.756007358,202.9027778,614.7402712
151.6666667,NaN,NaN,NaN,83.64122386,-0.002000422,-5.620006719,202.90625,613.6977403
151.6770833,NaN,NaN,NaN,84.65040382,-0.001954306,-5.49800192,202.9097222,613.6981287
151.6875,NaN,NaN,NaN,84.1910872,-0.00197271,-5.38400032,202.9131944,612.6592982
151.6979167,NaN,NaN,NaN,83.6365924,-0.001953942,-5.28400096,202.9166667,612.6616809
151.7083333,NaN,NaN,NaN,84.0524419,-0.001890547,-5.19600224,202.9201389,612.6547031
151.71875,NaN,NaN,NaN,84.05831253,-0.001869959,-5.116006079,202.9236111,611.6160092
151.7291667,NaN,NaN,NaN,83.85402453,-0.001865615,-5.048006079,202.9270833,611.6052485
151.7395833,NaN,NaN,NaN,84.20295113,-0.001857199,-4.9960016,202.9305556,610.55956
151.75,NaN,NaN,NaN,83.68982719,-0.00180433,-4.958,202.9340278,610.5707091
151.7604167,NaN,NaN,NaN,84.14346211,-0.001764793,-4.93400064,202.9375,609.5205455
151.7708333,NaN,NaN,NaN,84.5249362,-0.001687137,-4.92400352,202.9409722,609.5154767
151.78125,NaN,NaN,NaN,83.94899961,-0.001640027,-4.9280048,202.9444444,608.4713843
151.7916667,NaN,NaN,NaN,82.9261554,-0.00157697,-4.94000352,202.9479167,608.4592229
151.8020833,NaN,NaN,NaN,82.26948119,-0.001455697,-4.96200128,202.9513889,607.4237354
151.8125,NaN,NaN,NaN,82.32605984,-0.001371746,-4.99400064,202.9548611,607.422081
151.8229167,NaN,NaN,NaN,82.11492466,-0.001353929,-5.03200096,202.9583333,607.4167608
151.8333333,NaN,NaN,NaN,82.09083823,-0.00135811,-5.072003519,202.9618056,606.3711985
151.84375,NaN,NaN,NaN,82.38281673,-0.001369297,-5.120003519,202.9652778,606.377129
151.8541667,NaN,NaN,NaN,82.42058596,-0.001474373,-5.17600096,202.96875,605.3296922
151.8645833,NaN,NaN,NaN,83.13084169,-0.001507481,-5.23000128,202.9722222,605.3325406
151.875,NaN,NaN,NaN,83.50153419,-0.00161975,-5.28600064,202.9756944,604.2761386
151.8854167,NaN,NaN,NaN,83.75857189,-0.001683861,-5.35600224,202.9791667,604.2733383
151.8958333,NaN,NaN,NaN,83.48674324,-0.001669138,-5.436006079,202.9826389,603.2326478
151.90625,NaN,NaN,NaN,83.66843238,-0.001672732,-5.528005439,202.9861111,602.178485
151.9166667,NaN,NaN,NaN,84.17044779,-0.001709224,-5.630001601,202.9895833,602.1845247
151.9270833,NaN,NaN,NaN,83.95130344,-0.001768581,-5.72600288,202.9930556,601.1364124
151.9375,NaN,NaN,NaN,84.10423273,-0.001757924,-5.82000256,202.9965278,600.0757137
151.9479167,NaN,NaN,NaN,84.35739338,-0.001717493,-5.920003201,203,600.0835698
151.9583333,NaN,NaN,NaN,84.29086939,-0.001610433,-6.019999361,203.0034722,599.0343141
151.96875,NaN,NaN,NaN,83.89809622,-0.001441534,-6.105999361,203.0069444,597.988439
151.9791667,NaN,NaN,NaN,84.04473124,-0.001342154,-6.18200256,203.0104167,596.943821
151.9895833,NaN,NaN,NaN,83.55809057,-0.001139435,-6.25800256,203.0138889,595.8891689
152,NaN,NaN,NaN,84.11049934,-0.000940934,-6.330003201,203.0173611,595.8916769
152.0104167,NaN,NaN,NaN,83.9070758,-0.000803211,-6.39600288,203.0208333,594.8303082
152.0208333,NaN,NaN,NaN,83.98522388,-0.000759519,-6.45600352,203.0243056,593.7779347
152.03125,NaN,NaN,NaN,84.08508446,-0.000699218,-6.51600224,203.0277778,593.7804346
152.0416667,NaN,NaN,NaN,84.53879866,-0.000632686,-6.576000961,203.03125,592.724961
152.0520833,NaN,NaN,NaN,85.02571789,-0.00059741,-6.64000096,203.0347222,591.6769938
152.0625,NaN,NaN,NaN,84.71816682,-0.000632954,-6.70600192,203.0381944,590.6150239
152.0729167,NaN,NaN,NaN,85.07625111,-0.000550421,-6.76600192,203.0416667,590.6168241
152.0833333,NaN,NaN,NaN,84.8246131,-0.000448492,-6.82400288,203.0451389,589.5615678
152.09375,NaN,NaN,NaN,84.65626776,-0.00039689,-6.884000321,203.0486111,588.5099753
152.1041667,NaN,NaN,NaN,84.5399793,-0.000257463,-6.939999041,203.0520833,588.5173136
152.1145833,NaN,NaN,NaN,83.86083278,-0.000120296,-6.99200096,203.0555556,587.4580367
152.125,NaN,NaN,NaN,83.40147489,4.38E-05,-7.05000064,203.0590278,587.4661196
152.1354167,NaN,NaN,NaN,83.34025685,0.000214071,-7.126003201,203.0625,586.4208865
152.1458333,NaN,NaN,NaN,83.58501077,0.000410023,-7.208005439,203.0659722,585.3712944
152.15625,NaN,NaN,NaN,83.62573517,0.000448153,-7.2920016,203.0694444,584.3194113
152.1666667,NaN,NaN,NaN,83.32603766,0.000468481,-7.375997761,203.0729167,584.3162523
152.1770833,NaN,NaN,NaN,83.37568521,0.000551445,-7.45600032,203.0763889,583.2717937
152.1875,NaN,NaN,NaN,83.61216817,0.000506681,-7.54799968,203.0798611,583.2709401
152.1979167,NaN,NaN,NaN,83.56106065,0.00045315,-7.65000064,203.0833333,582.2155333
152.2083333,NaN,NaN,NaN,83.61280066,0.000304787,-7.753997441,203.0868056,581.1680735
152.21875,NaN,NaN,NaN,84.08279295,0.000128552,-7.84600064,203.0902778,580.107529
152.2291667,NaN,NaN,NaN,84.22341532,-7.02E-05,-7.940003199,203.09375,580.0918938
152.2395833,NaN,NaN,NaN,83.93057697,-0.000272746,-8.04999904,203.0972222,579.0302503
152.25,NaN,NaN,NaN,84.0011162,-0.000511605,-8.16599904,203.1006944,577.972169
152.2604167,NaN,NaN,NaN,83.95627608,-0.000659651,-8.28399936,203.1041667,577.9729458
152.2708333,NaN,NaN,NaN,83.51754283,-0.00079055,-8.40600096,203.1076389,576.9057321
152.28125,NaN,NaN,NaN,83.63666109,-0.0009196,-8.53399968,203.1111111,576.9107683
